name,peak_abs_mag,peak_mag,yse_pz,yse_field,ra,dec,tns_name,tns_redshift,tns_class,host_redshift,host_prob,host_sep_arcsec,best_host_catalog,host_absmag,best_redshift,host_name,high_host_confidence,peak_phase,duration,duration_z0,long_lived,posted_before
ANT2025y2yrgrg7jms9,-15.80167986932766,19.160320281982425,<https://ziggy.ucolick.org/yse/transient_detail/2025hjx|*YSE-PZ*>,,256.13088236648906,54.02954463094065,2025hjx,,---,0.022076,0.9999999999722208,43.31506789708952,decals,-17.439537896424437,0.022076,9907738519014952,True,42.61797987738828,51.07606490002945,49.97286395535112,1,False
ANT2023xqdlwb7jt3c5,-15.970623649076018,18.51376724243164,,,286.1971583733196,58.51456456961701,---,,---,0.017737,0.9999999999977328,1.303062277183246,decals,-18.984218919692296,0.017737,9907739469611143,True,808.1405307090463,807.7108333003707,793.6341444797338,1,False
ANT2025l4t1yaywsqtn,-15.24510426619898,18.667299270629883,,707.E,120.6218720753353,56.343620646975786,---,,---,0.013644,0.8437223401852798,0.4970795972069712,decals,-15.094350232250964,0.013644,9907738986218993,True,9.1158224733299,25.097511500120163,24.75969028585989,0,False
ANT2024nn2t919k28ew,-15.724913987440466,18.13610076904297,,577.D,328.8550394600691,22.61614760099204,---,,---,0.013326,0.99999999999771,1.3042141374264913,decals,-18.684504114905952,0.013326,9906629786473248,True,86.11011742951086,506.77253470011055,500.1080942363174,1,False
ANT2023d11n19u8lt1o,-13.075269472177862,19.351577758789062,,401.F,29.918401500000005,-6.042268681150318,---,,---,0.006896,0.9999999998690716,282.8697599691052,decals,-21.630304782391867,0.006896,9906619163019016,True,704.4555892512726,722.0975811001845,717.1521002170874,1,False
ANT202582uix59jxm5h,-14.24401719680552,19.74404525756836,<https://ziggy.ucolick.org/yse/transient_detail/2025zlr|*YSE-PZ*>,575.A,320.98236137395565,17.932332496925483,2025zlr,,---,0.014126,0.9396472434175598,0.43827970376033876,decals,-16.441283381242748,0.014126,9906628189685994,True,23.365982751507545,60.895104200113565,60.04688194574793,1,False
