name,ra,dec,tns_name,tns_class,tns_redshift,nuclear,brightest_alert_magnitude,peak_phase,oldest_alert_observation_time,newest_alert_observation_time,idx,best_cat,best_cat_release,query_time,smallcone_posterior,missedcat_posterior,extra_cat_cols,host_objID,host_name,host_total_posterior,host_ra,host_dec,host_redshift_mean,host_redshift_std,host_absmag_mean,host_absmag_std,host_absmag_info,host_absmag_posterior,host_redshift_info,host_redshift_posterior,host_offset_mean,host_offset_std,host_offset_info,host_offset_posterior,host_2_objID,host_2_name,host_2_total_posterior,host_2_ra,host_2_dec,host_2_redshift_mean,host_2_redshift_std,host_2_absmag_mean,host_2_absmag_std,host_2_absmag_info,host_2_absmag_posterior,host_2_redshift_info,host_2_redshift_posterior,host_2_offset_mean,host_2_offset_std,host_2_offset_info,host_2_offset_posterior,any_posterior,none_posterior,shape_r_ivar,shape_e1_ivar,dered_mag_r,shape_e2,type,flux_ivar_r,shape_e1,flux_r,dered_flux_r,z_phot_mean,z_spec,z_phot_median,mag_r,nobs_r,shape_e2_ivar,dec_ivar,ra_ivar,nobs_z,z_phot_std,shape_r,fitbits,nobs_g,WISExSCOS,e_Bmag,HyperLEDA,GWGC,PGC,PAHyp,M*,e_logd25Hyp,2MASS,SDSS-DR16Q,Dist,e_logr25Hyp,redshift,f_M*,Bmag,logd25Hyp,Type,logr25Hyp,e_M*,f_dL,host_prob_ratio,host_any_non_ratio,high_host_confidence
ANT2025ybwvce9s1abp,131.1670369,2.196146599999992,2025ifr,---,,False,19.034330368041992,10.225556587800384,60787.23716440005,60805.18321759999,12,glade,latest,0.0173761844635009,0.0,0.0406088914503263,"{'Dist': 349.945, 'Bmag': 16.73, 'e_logd25Hyp': 0.11, 'GWGC': nan, 'e_logr25Hyp': 0.03, 'SDSS-DR16Q': nan, 'f_dL': 3.0, '2MASS': '08444002+0211500', 'PGC': '       ', 'logd25Hyp': 0.44, 'WISExSCOS': 'J084439.92+021149.7', 'M*': '   3.00000', 'e_Bmag': 0.8365, 'e_M*': ' 1.000e+00', 'f_M*': 1.0, 'PAHyp': nan, 'HyperLEDA': '1219108', 'Type': 'G', 'logr25Hyp': 0.03, 'redshift': 0.0772152274630933}",1093805.0,1219108,0.95939110852143,131.166763,2.197244,0.0772152274630933,0.023164568238928,-20.98999896314618,0.8365,B,1.3485317728529609,SPEC,2473828.8038745057,4.075749564118268,0.0972675052617997,,4136.335863497034,2181095.0,1220810,0.0,131.115,2.24799,0.0729444408804971,0.0218833322641491,-19.290001891759555,0.915,B,0.3889579281179817,PHOT,2212479.227471063,264.3404415451413,0.0996655725831227,,0.0,0.95939110852143,0.04060889147857,,,,,,,,,,,,,,,,,,,,,,,J084439.92+021149.7,0.8365,1219108,,       ,,3.0,0.11,08444002+0211500,,349.945,0.03,0.0772152274630933,1.0,16.73,0.44,G,0.03,1.0,3.0,inf,23.625148916653288,True
ANT2025l9tyn5xm9edu,252.6325398216613,59.20694514019762,---,---,,False,19.04787826538086,2.0297232875600457,60794.32418979984,60805.404942099936,15,decals,dr9,1.634803295135498,0.0,0.1804629277640759,"{'flux_r': 1.555939, 'type': 'DEV', 'shape_e2': -0.334278, 'dered_flux_r': 1.606961, 'nobs_r': 3, 'z_phot_std': 0.223444, 'shape_r_ivar': 42.375805, 'mag_r': 22.02002, 'shape_e1': -0.099715, 'shape_e1_ivar': 70.48028, 'flux_ivar_r': 60.333923, 'dec_ivar': 4487031000.0, 'shape_r': 1.471895, 'ra_ivar': 3903872500.0, 'fitbits': 0, 'shape_e2_ivar': 93.91795, 'z_spec': -99, 'z_phot_mean': 0.401745, 'dered_mag_r': 21.984987, 'nobs_z': 4, 'z_phot_median': 0.320215, 'nobs_g': 3}",9907739611825520.0,9907739611825519,0.8160782817811558,252.63222877304904,59.20703972573952,0.401745,0.2008725,-19.710635668021464,1.09924935,r,8275.657332332088,PHOT,4041409.528124288,0.6728237213786963,0.0678809814825195,,87271598.71681723,9907739611824256.0,,0.0,252.4956271205519,59.25055000914019,0.451957,0.15625,-20.1192874209036,1.093982,r,9503.055036358,PHOT,180151.0464875346,297.03434330240015,0.0692045755534312,,0.0,0.8160782817811558,0.1839217182188441,42.375805,70.48028,21.984987,-0.334278,DEV,60.333923,-0.099715,1.555939,1.606961,0.401745,-99.0,0.320215,22.02002,3.0,93.91795,4487031000.0,3903872500.0,4.0,0.223444,1.471895,0.0,3.0,,,,,,,,,,,,,,,,,,,,,inf,4.437095790993664,False
ANT2025l105hk07u87p,198.991664942996,17.16571948279389,2025iew,SN II,0.023,False,17.605289459228516,0.1172591795038897,60794.26333330013,60805.35927079991,2,decals,dr9,1.9911596775054927,0.0,0.0311822605415669,"{'flux_r': 2.89083, 'type': 'EXP', 'shape_e2': -0.009934, 'dered_flux_r': 3.04512, 'nobs_r': 3, 'z_phot_std': 0.28587, 'shape_r_ivar': 22.546347, 'mag_r': 21.347445, 'shape_e1': 0.304449, 'shape_e1_ivar': 978.68256, 'flux_ivar_r': 11.120062, 'dec_ivar': 218256430.0, 'shape_r': 5.24, 'ra_ivar': 773580160.0, 'fitbits': 16, 'shape_e2_ivar': 252.66515, 'z_spec': -99.0, 'z_phot_mean': 0.074677, 'dered_mag_r': 21.290989, 'nobs_z': 4, 'z_phot_median': 0.031304, 'nobs_g': 3}",9906627888877200.0,9906627888877200,0.4200741242675377,198.98688189773225,17.163447696706843,0.074677,0.0373385,-16.352604847258217,1.06454945,r,106.23772938507304,PHOT,16873087362.165749,18.377576836055017,0.0956686681860994,,70959.66186128199,9906627888877246.0,,4.895295103955246e-13,198.9890817843589,17.165087308197034,0.021578,0.007694,-19.49741436280961,0.7683498000000001,r,1602.4349282815365,PHOT,7.530058880007416e-06,9.177079496117756,0.0943885890268499,,22110078.481476627,0.9688174554772448,0.0311825445227551,22.546347,978.68256,21.290989,-0.009934,EXP,11.120062,0.304449,2.89083,3.04512,0.074677,-99.0,0.031304,21.347445,3.0,252.66515,218256430.0,773580160.0,4.0,0.28587,5.24,16.0,3.0,,,,,,,,,,,,,,,,,,,,,858118081437.2782,31.06922383355407,True
ANT2025d189hkbh1j2j,306.1266008,-4.805696751967687,2025igy,---,,False,19.073999404907227,34.00093967959401,60771.475590299815,60805.42351849983,0,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ANT2022vwtfwzsa8whj,263.97125370888136,-1.7545966159643598,---,---,,False,16.51810073852539,110.90787257932244,59866.13228010014,60805.34321760014,2,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ANT202510fclkut4ufg,291.71769654711034,31.04189660872293,2025jpk,---,,False,17.907848358154297,20.0121318793681,60785.46439810004,60805.4094560002,4,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ANT2025i5a3ubo4swc1,276.12532318669986,6.302326260639518,2025giw,---,,False,17.667055130004883,44.00186557954294,60753.51886569988,60805.39871530002,5,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ANT2024ungatph730ka,307.3966815559134,17.93352548953115,---,---,,True,17.9763126373291,2.990083179232897,60374.54136569984,60805.42729170015,6,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ANT2025m789bn9vtpuj,258.0653470884941,38.1693336397407,2025izz,---,,False,19.471200942993164,1.974516079557361,60787.39053239999,60805.33972219983,8,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ANT2025tp1lqjvumk5d,281.8958990437756,29.099457573797,2025jpj,---,,False,16.304424285888672,8.025418879260542,60795.417060200125,60805.341261600144,9,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
