name,ra,dec,nuclear,2MASS,Bmag,Dist,GWGC,HyperLEDA,M*,PAHyp,PGC,SDSS-DR16Q,Type,WISExSCOS,any_posterior,best_cat,best_cat_release,dec_ivar,dered_flux_r,dered_mag_r,e_Bmag,e_M*,e_logd25Hyp,e_logr25Hyp,extra_cat_cols,f_M*,f_dL,fitbits,flux_ivar_r,flux_r,high_host_confidence,host_2_absmag_info,host_2_absmag_mean,host_2_absmag_posterior,host_2_absmag_std,host_2_dec,host_2_name,host_2_objID,host_2_offset_info,host_2_offset_mean,host_2_offset_posterior,host_2_offset_std,host_2_ra,host_2_redshift_info,host_2_redshift_mean,host_2_redshift_posterior,host_2_redshift_std,host_2_total_posterior,host_absmag_info,host_absmag_mean,host_absmag_posterior,host_absmag_std,host_any_non_ratio,host_dec,host_name,host_objID,host_offset_info,host_offset_mean,host_offset_posterior,host_offset_std,host_prob_ratio,host_ra,host_redshift_info,host_redshift_mean,host_redshift_posterior,host_redshift_std,host_total_posterior,idx,logd25Hyp,logr25Hyp,mag_r,missedcat_posterior,nobs_g,nobs_r,nobs_z,none_posterior,query_time,ra_ivar,redshift,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,shape_r,shape_r_ivar,smallcone_posterior,type,z_phot_mean,z_phot_median,z_phot_std,z_spec
ANT2025u0nnyktb57id,357.96869525737765,-13.81377228184742,False,,,,,,,,,,,,0.9999999999998648,decals,dr9,6603178000000.0,73.7657,17.830364,,,,,"{'nobs_g': 3, 'shape_e2': -0.33473, 'dered_flux_r': 73.7657, 'z_phot_mean': 0.133713, 'nobs_z': 4, 'z_phot_std': 0.020718, 'nobs_r': 4, 'flux_ivar_r': 65.34119, 'flux_r': 69.6118, 'shape_e1': -0.530567, 'shape_e1_ivar': 981545.6, 'dered_mag_r': 17.830364, 'shape_e2_ivar': 839086.94, 'dec_ivar': 6603178000000.0, 'z_spec': -99, 'shape_r': 2.911941, 'ra_ivar': 1356255100000.0, 'z_phot_median': 0.136112, 'type': 'SER', 'shape_r_ivar': 58641.9, 'fitbits': 0, 'mag_r': 17.893293}",,,0.0,65.34119,69.6118,True,r,-19.056960475655902,,1.2101625,-13.736432590472488,,9906616364565384.0,,292.4466363058603,0.0,0.1015350296413665,357.99428040031233,PHOT,0.730479,,0.3652395,0.0,r,-21.16365413075719,,0.8915182,7399193911951.135,-13.813762555075783,9906616364564999,9906616364565000.0,,4.922774422331788,0.9999999999998648,0.0956546848844729,inf,357.9701017431064,PHOT,0.133713,,0.020718,0.9999999999998648,0.0,,,17.893293,4.5049952373175445e-14,3.0,4.0,4.0,1.3514985711952634e-13,1.4626665115356443,1356255100000.0,,-0.530567,981545.6,-0.33473,839086.94,2.911941,58641.9,4.5049952373175445e-14,SER,0.133713,0.136112,0.020718,-99.0
ANT2025kxe3e01pavl0,276.9509585601476,68.25032576418907,False,,,,,,,,,,,,0.9999999999998967,decals,dr9,958367900000.0,22.356197,19.126505,,,,,"{'nobs_g': 3, 'shape_e2': 0.0, 'dered_flux_r': 22.356197, 'z_phot_mean': 0.150029, 'nobs_z': 3, 'z_phot_std': 0.064501, 'nobs_r': 3, 'flux_ivar_r': 80.9366, 'flux_r': 20.313782, 'shape_e1': 0.0, 'shape_e1_ivar': 0.0, 'dered_mag_r': 19.126505, 'shape_e2_ivar': 0.0, 'dec_ivar': 958367900000.0, 'z_spec': -99, 'shape_r': 0.612553, 'ra_ivar': 932368150000.0, 'z_phot_median': 0.14246, 'type': 'REX', 'shape_r_ivar': 75387.24, 'fitbits': 0, 'mag_r': 19.230522}",,,0.0,80.9366,20.313782,True,r,-20.05653878423009,,1.1373661000000002,68.29266554798447,,9907741121645248.0,,299.13149890648094,0.0,0.061068307501282,276.7578341225376,PHOT,0.614942,,0.286117,0.0,r,-20.13992690945569,,0.95632525,9685997752361.646,68.25024732164425,9907741121646625,9907741121646624.0,,1.4264727384439242,0.9999999999998967,0.0411090684011503,inf,276.9520033263172,PHOT,0.150029,,0.064501,0.9999999999998967,3.0,,,19.230522,3.4413938744929544e-14,3.0,3.0,3.0,1.0324181623478864e-13,1.6856186389923096,932368150000.0,,0.0,0.0,0.0,0.0,0.612553,75387.24,3.4413938744929544e-14,REX,0.150029,0.14246,0.064501,-99.0
ANT20251j9zhdknz64i,290.1340607370542,51.48524106583072,False,,,,,,,,,,,,0.9999999999999865,decals,dr9,1724574500000.0,929.4984,15.079378,,,,,"{'nobs_g': 3, 'shape_e2': 0.161477, 'dered_flux_r': 929.4984, 'z_phot_mean': 0.059509, 'nobs_z': 3, 'z_phot_std': 0.012307, 'nobs_r': 3, 'flux_ivar_r': 1.651438, 'flux_r': 763.63684, 'shape_e1': -0.175191, 'shape_e1_ivar': 2361970.8, 'dered_mag_r': 15.079378, 'shape_e2_ivar': 2576511.2, 'dec_ivar': 1724574500000.0, 'z_spec': -99, 'shape_r': 13.4144, 'ra_ivar': 2222402300000.0, 'z_phot_median': 0.06023, 'type': 'SER', 'shape_r_ivar': 65864.7, 'fitbits': 132, 'mag_r': 15.292783}",,,132.0,1.651438,763.63684,True,r,-19.416007433755887,,1.1915038,51.557943483286415,,9907737951667608.0,,297.23109301917816,0.0,0.0907858462997258,290.07116996286686,PHOT,0.726611,,0.156362,0.0,r,-22.048047049411764,,0.7539689,74043580601037.98,51.48391096537527,9907737951668725,9907737951668724.0,,5.297735954354715,0.9955572384837432,0.0935011787251628,inf,290.1330540370747,PHOT,0.059509,,0.012307,0.9955572384837432,10.0,,,15.292783,4.5018532413957306e-15,3.0,3.0,3.0,1.3505559724187187e-14,2.2674753665924072,2222402300000.0,,-0.175191,2361970.8,0.161477,2576511.2,13.4144,65864.7,4.5018532413957306e-15,SER,0.059509,0.06023,0.012307,-99.0
ANT2025ws8d8jhmtog4,349.5534275644308,18.694728311220047,False,,,,,,,,,,,,0.9999999999999544,decals,dr9,85965300000.0,2.817636,21.375288,,,,,"{'nobs_g': 6, 'shape_e2': 0.459543, 'dered_flux_r': 2.817636, 'z_phot_mean': 0.313401, 'nobs_z': 9, 'z_phot_std': 0.156518, 'nobs_r': 5, 'flux_ivar_r': 408.0022, 'flux_r': 2.521131, 'shape_e1': 0.289388, 'shape_e1_ivar': 730.3251, 'dered_mag_r': 21.375288, 'shape_e2_ivar': 793.7373, 'dec_ivar': 85965300000.0, 'z_spec': -99, 'shape_r': 0.736494, 'ra_ivar': 117899660000.0, 'z_phot_median': 0.264381, 'type': 'DEV', 'shape_r_ivar': 1761.8264, 'fitbits': 0, 'mag_r': 21.496012}",,,0.0,408.0022,2.521131,True,r,-19.26620833990469,,1.2507,18.75543380241794,,9906628465790948.0,,299.91715507524606,0.0,0.0974408387653816,349.61367431402965,PHOT,1.069312,,0.276113,0.0,r,-19.689827945966005,,1.0687644,21943024055662.223,18.694755094714303,9906628465789369,9906628465789368.0,,0.3741246229674427,0.9922573879872556,0.0927276940055158,inf,349.5535304107734,PHOT,0.313401,,0.156518,0.9922573879872556,12.0,,,21.496012,1.519085666988111e-14,6.0,5.0,9.0,4.557257000964333e-14,2.4464123249053955,117899660000.0,,0.289388,730.3251,0.459543,793.7373,0.736494,1761.8264,1.519085666988111e-14,DEV,0.313401,0.264381,0.156518,-99.0
ANT2025lzinmkcb54my,326.971024649738,-16.170936814085252,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT20251x0zzesyd9mt,298.7884800601624,10.6164639982144,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT20253kimx2greswf,305.92819464456704,-19.427414881999056,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT2025al8emhhfow91,274.4549932971417,11.4924787845314,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT20254f5wryu5gcim,322.0170994,-13.185587754469182,False,,,,,,,,,,,,0.9999999999999724,decals,dr9,,,,,,,,"{'fitbits': 0, 'shape_e2': 0.487689, 'z_phot_median': 0.173398, 'mag_r': 20.69335, 'nobs_r': 3, 'dec_ivar': 157090530000.0, 'dered_flux_r': 5.957156, 'z_phot_std': 0.052404, 'z_spec': -99, 'ra_ivar': 191024280000.0, 'shape_r_ivar': 5341.1577, 'flux_ivar_r': 183.43495, 'shape_e2_ivar': 4018.589, 'shape_e1_ivar': 3660.118, 'type': 'EXP', 'flux_r': 5.280316, 'z_phot_mean': 0.176066, 'shape_r': 0.974862, 'nobs_z': 3, 'dered_mag_r': 20.562403, 'shape_e1': 0.125457, 'nobs_g': 4}",,,,,,True,,,,,,,,,,,,,,,,,0.0,,-19.086256359795254,,,36372758216995.01,,9906616539222822,9906616539222822.0,,0.4059942948032181,,,inf,,,0.176066,,,0.9999999999999724,1.0,,,,9.1643677761445e-15,,,,2.7493103328433505e-14,1.8449549674987795,,,,,,,,,9.1643677761445e-15,,,,,
ANT202594r6ce7x9bos,261.742834,24.127362899999994,False,,,,,,,,,,,,0.9999999999999742,decals,dr9,150337650000.0,19.37909,19.281666,,,,,"{'z_phot_median': 0.159023, 'nobs_g': 4, 'shape_e2': 0.154181, 'dered_flux_r': 19.37909, 'mag_r': 19.418715, 'shape_r': 2.600606, 'fitbits': 0, 'nobs_r': 4, 'shape_e1': 0.209406, 'shape_r_ivar': 4871.493, 'nobs_z': 6, 'ra_ivar': 279898820000.0, 'z_spec': -99, 'dered_mag_r': 19.281666, 'dec_ivar': 150337650000.0, 'type': 'SER', 'flux_ivar_r': 70.52679, 'flux_r': 17.081045, 'shape_e2_ivar': 55224.97, 'z_phot_mean': 0.168423, 'shape_e1_ivar': 70012.89, 'z_phot_std': 0.049848}",,,0.0,70.52679,17.081045,True,r,-20.867974939257625,,1.1061855,24.1864081419466,,9906630377406928.0,,293.4473603663305,0.0,0.0946265404730785,261.80442674890526,PHOT,0.660216,,0.030449,0.0,r,-20.26055770719102,,0.9640833,38778933573462.72,24.12746965391058,9906630377347776,9906630377347776.0,,1.862306577226296,0.9999999999999742,0.0940280290788844,inf,261.74228130705166,PHOT,0.168423,,0.049848,0.9999999999999742,0.0,,,19.418715,8.59573233755536e-15,4.0,4.0,6.0,2.5787197012666083e-14,2.5330097675323486,279898820000.0,,0.209406,70012.89,0.154181,55224.97,2.600606,4871.493,8.59573233755536e-15,SER,0.168423,0.159023,0.049848,-99.0
