name,ra,dec,nuclear,2MASS,Bmag,Dist,GWGC,HyperLEDA,M*,PAHyp,PGC,SDSS-DR16Q,Type,WISExSCOS,any_posterior,best_cat,best_cat_release,dec_ivar,dered_flux_r,dered_mag_r,e_Bmag,e_M*,e_logd25Hyp,e_logr25Hyp,extra_cat_cols,f_M*,f_dL,fitbits,flux_ivar_r,flux_r,high_host_confidence,host_2_absmag_info,host_2_absmag_mean,host_2_absmag_posterior,host_2_absmag_std,host_2_dec,host_2_name,host_2_objID,host_2_offset_info,host_2_offset_mean,host_2_offset_posterior,host_2_offset_std,host_2_ra,host_2_redshift_info,host_2_redshift_mean,host_2_redshift_posterior,host_2_redshift_std,host_2_total_posterior,host_absmag_info,host_absmag_mean,host_absmag_posterior,host_absmag_std,host_any_non_ratio,host_dec,host_name,host_objID,host_offset_info,host_offset_mean,host_offset_posterior,host_offset_std,host_prob_ratio,host_ra,host_redshift_info,host_redshift_mean,host_redshift_posterior,host_redshift_std,host_total_posterior,idx,logd25Hyp,logr25Hyp,mag_r,missedcat_posterior,nobs_g,nobs_r,nobs_z,none_posterior,query_time,ra_ivar,redshift,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,shape_r,shape_r_ivar,smallcone_posterior,type,z_phot_mean,z_phot_median,z_phot_std,z_spec
2025mus,316.850003301,-23.6266951993,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025msz,350.1623304,42.865427,False,,,,,,,,,,,,0.9999999999999944,glade,latest,,,,,,,,"{'Dist': 75.5092, 'e_logd25Hyp': 0.07, 'PAHyp': 117.5, 'e_Bmag': 0.764, 'GWGC': nan, 'SDSS-DR16Q': nan, 'redshift': 0.0173978696887348, 'Bmag': 15.28, 'logr25Hyp': 0.1, 'e_M*': ' 3.000e-01', 'e_logr25Hyp': 0.03, 'logd25Hyp': 0.75, 'PGC': '       ', '2MASS': '23203887+4251552', 'WISExSCOS': 'J232038.87+425155.4', 'f_M*': 0.0, 'HyperLEDA': '2207802                      ', 'f_dL': 3.0, 'Type': 'G', 'M*': '   2.00000'}",,,,,,False,,,,,,,,,,,,,,,,,0.9999999999999944,,-19.1099993388728,,,179399187608039.97,,2207802.0,1037929.0,,0.9683682699296324,,,1.0,,,0.0173978696887348,,,0.9999999999999944,3.0,,,,1.8580537502857278e-15,,,,5.574161250857182e-15,0.007699966430664,,,,,,,,,1.8580537502857278e-15,,,,,
2025hnt,208.007480786,15.668099847,False,,,,,,,,,,,,0.9999466195088912,decals,dr9,,,,,,,,"{'shape_e2_ivar': 82967.61, 'shape_r_ivar': 8717.704, 'flux_ivar_r': 5.856016, 'shape_e1': 0.129319, 'shape_e1_ivar': 119642.734, 'z_phot_std': 0.069827, 'fitbits': 528, 'dered_mag_r': 17.813936, 'dered_flux_r': 74.89035, 'type': 'SER', 'z_spec': -99.0, 'mag_r': 17.8754, 'z_phot_median': 0.073268, 'z_phot_mean': 0.085163, 'nobs_g': 3, 'nobs_z': 3, 'shape_r': 7.038974, 'nobs_r': 3, 'ra_ivar': 152507140000.0, 'flux_r': 70.76846, 'dec_ivar': 99634730000.0, 'shape_e2': -0.233418}",,,,,,True,,,,,,,,,,,,,,,,,0.0,,-20.13068956787252,,,18732.435740874585,,9906627347681976.0,9906627347681976.0,,8.87652135405546,,,inf,,,0.085163,,,0.9999466195088912,5.0,,,,5.338027566279136e-05,,,,5.338049110863815e-05,1.5687007904052734,,,,,,,,,0.0,,,,,
2025ikn,316.329931741,-17.6525545947,False,,,,,,,,,,,,,,,,,,,,,,{},,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2025kmx,185.927511902,40.0399473287,False,,,,,,,,,,,,0.9999530188504422,decals,dr9,,,,,,,,"{'shape_e2_ivar': 47972.57, 'shape_r_ivar': 591.16626, 'flux_ivar_r': 13.717239, 'shape_e1': 0.020526, 'shape_e1_ivar': 22173.139, 'z_phot_std': 0.067436, 'fitbits': 16, 'dered_mag_r': 19.283186, 'dered_flux_r': 19.351992, 'type': 'SER', 'z_spec': -99.0, 'mag_r': 19.322477, 'z_phot_median': 0.064946, 'z_phot_mean': 0.085678, 'nobs_g': 4, 'nobs_z': 4, 'shape_r': 6.125601, 'nobs_r': 4, 'ra_ivar': 17280890000.0, 'flux_r': 18.6642, 'dec_ivar': 16213187000.0, 'shape_e2': -0.540514}",,,,,,False,,,,,,,,,,,,,,,,,0.1857765342849445,,-18.6752970043365,,,21284.1326417096,,9907734900704104.0,9907734900704104.0,,15.777367083830766,,,3.5275260617976043,,,0.085678,,,0.6553315663605779,4.0,,,,4.69795204082543e-05,,,,4.698114955790481e-05,1.3715839385986328,,,,,,,,,0.0,,,,,
2025jqt,344.4849828,-6.2588036,False,,,,,,,,,,,,0.963241499915271,decals,dr9,,,,,,,,"{'shape_e2_ivar': 3056911.0, 'shape_r_ivar': 376536.12, 'flux_ivar_r': 26.312328, 'shape_e1': 0.10421, 'shape_e1_ivar': 3308587.8, 'z_phot_std': 0.012323, 'fitbits': 0, 'dered_mag_r': 16.339056, 'dered_flux_r': 291.32483, 'type': 'SER', 'z_spec': -99, 'mag_r': 16.441236, 'z_phot_median': 0.053055, 'z_phot_mean': 0.05183, 'nobs_g': 3, 'nobs_z': 3, 'shape_r': 2.408906, 'nobs_r': 4, 'ra_ivar': 15161208000000.0, 'flux_r': 265.1582, 'dec_ivar': 11621723000000.0, 'shape_e2': -0.096944}",,,,,,True,,,,,,,,,,,,,,,,,0.0,,-20.47644895084475,,,26.204592072445305,,9906619151156560.0,9906619151156560.0,,15.590746463691456,,,inf,,,0.05183,,,0.963241499915271,1.0,,,,0.032385033636539,,,,0.036758500084729,1.4757640361785889,,,,,,,,,0.0,,,,,
2025muk,317.163528981,-27.3658505277,False,,,,,,,,,,,,,,,,,,,,,,{},,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2025efb,300.585762,-20.230103,False,,,,,,,,,,,,,,,,,,,,,,{},,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2025kkv,149.942363,-6.740633,False,,,,,,,,,,,,,,,,,,,,,,{},,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2025miv,220.7548834,32.9189715,True,,,,,,,,,,,,0.9999999999999925,decals,dr9,,,,,,,,"{'shape_e2_ivar': 0.0, 'shape_r_ivar': 13456.693, 'flux_ivar_r': 69.68695, 'shape_e1': 0.0, 'shape_e1_ivar': 0.0, 'z_phot_std': 0.072125, 'fitbits': 0, 'dered_mag_r': 19.788038, 'dered_flux_r': 12.155828, 'type': 'REX', 'z_spec': -99.0, 'mag_r': 19.814306, 'z_phot_median': 0.206306, 'z_phot_mean': 0.203671, 'nobs_g': 3, 'nobs_z': 3, 'shape_r': 0.958038, 'nobs_r': 3, 'ra_ivar': 145552850000.0, 'flux_r': 11.865276, 'dec_ivar': 148628490000.0, 'shape_e2': 0.0}",,,,,,True,,,,,,,,,,,,,,,,,0.0,,-20.212382455727607,,,133440070739657.31,,9907732780355072.0,9907732780355072.0,,0.2442600867734544,,,inf,,,0.203671,,,0.9999999999999925,1.0,,,,2.4980002744727774e-15,,,,7.494000823418332e-15,1.3970868587493896,,,,,,,,,2.4980002744727774e-15,,,,,
2025lql,220.513434614,-9.95489880538,False,,,,,,,,,,,,,,,,,,,,,,{},,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2025kyj,280.3301413,45.5452332,False,,,,,,,,,,,,0.9999999999999472,decals,dr9,2056539600000.0,48.377705,18.288387,,,,,"{'nobs_r': 4, 'z_phot_median': 0.108317, 'shape_e2': 0.139077, 'dec_ivar': 2056539600000.0, 'ra_ivar': 4961078000000.0, 'dered_flux_r': 48.377705, 'shape_e1_ivar': 230979.66, 'z_phot_mean': 0.109757, 'mag_r': 18.453436, 'type': 'SER', 'flux_ivar_r': 64.04599, 'shape_e1': 0.370957, 'fitbits': 0, 'shape_r_ivar': 106202.32, 'nobs_z': 3, 'shape_e2_ivar': 174458.48, 'shape_r': 1.255465, 'z_phot_std': 0.025539, 'z_spec': -99, 'dered_mag_r': 18.288387, 'flux_r': 41.555233, 'nobs_g': 4}",,,0.0,64.04599,41.555233,True,r,-21.53520242880825,,0.8848777999999999,45.62316294157667,,9907736446704258.0,,298.57640088026915,0.0,0.096128232713254,280.2895850395868,PHOT,0.147916,,0.04278,0.0,r,-20.243089027829427,,0.91441935,18913947041406.77,45.54484097477528,9907736446763400.0,9907736446763400.0,,1.5945822610670963,0.9999999999999412,0.0932771701558566,inf,280.3304334181813,PHOT,0.109757,,0.025539,0.9999999999999412,0.0,,,18.453436,1.7623679108521142e-14,4.0,4.0,3.0,5.287103732556342e-14,2.2284717559814453,4961078000000.0,,0.370957,230979.66,0.139077,174458.48,1.255465,106202.32,1.7623679108521142e-14,SER,0.109757,0.108317,0.025539,-99.0
2025lzw,201.9830488,34.3777777,False,,,,,,,,,,,,0.9972563792576072,decals,dr9,,,,,,,,"{'shape_e2_ivar': 314.29056, 'shape_r_ivar': 5.001837, 'flux_ivar_r': 1.5399, 'shape_e1': -0.195837, 'shape_e1_ivar': 822.9408, 'z_phot_std': 0.177914, 'fitbits': 16, 'dered_mag_r': 19.752102, 'dered_flux_r': 12.564907, 'type': 'EXP', 'z_spec': -99.0, 'mag_r': 19.78679, 'z_phot_median': 0.117206, 'z_phot_mean': 0.181679, 'nobs_g': 3, 'nobs_z': 3, 'shape_r': 10.584216, 'nobs_r': 3, 'ra_ivar': 58276256.0, 'flux_r': 12.1698, 'dec_ivar': 117903050.0, 'shape_e2': 0.047633}",,,,,,True,,,,,,,,,,,,,,,,,0.0,,-19.97202865919367,,,363.4818631630183,,9907733169900300.0,9907733169900300.0,,30.87418237532041,,,inf,,,0.181679,,,0.9971496508822592,0.0,,,,0.0027362181827822,,,,0.0027436207423927,1.788224697113037,,,,,,,,,0.0,,,,,
2025krk,237.385762818,20.6454795903,False,,,,,,,,,,,,0.998330064066664,decals,dr9,781591000.0,11.984444,19.803455,,,,,"{'mag_r': 19.92751, 'z_phot_std': 0.242509, 'flux_r': 10.690465, 'z_spec': -99.0, 'dered_mag_r': 19.803455, 'ra_ivar': 762964300.0, 'shape_e1': 0.0, 'nobs_g': 1, 'dec_ivar': 781591000.0, 'nobs_r': 2, 'shape_e1_ivar': 0.0, 'shape_e2': 0.0, 'z_phot_mean': 0.222692, 'z_phot_median': 0.119466, 'flux_ivar_r': 6.774919, 'fitbits': 16, 'dered_flux_r': 11.984444, 'shape_r_ivar': 169.0357, 'shape_e2_ivar': 0.0, 'nobs_z': 2, 'shape_r': 5.4496, 'type': 'REX'}",,,16.0,6.774919,10.690465,False,r,-17.093257652354332,15.638744269872126,1.03049535,20.64421112324817,,9906629149463220.0,,24.188670211075287,15074.66375537037,0.090218728199986,237.3928117057068,PHOT,0.076649,1469126321.804256,0.0383245,0.1306600510847999,r,-20.414539002730663,260.7284919571576,0.99017275,597.8253681100018,20.64887597797117,9906629149463202,9906629149463202.0,,23.93314152482376,34534.42258973494,0.0956961246697452,1.2190318057856016,237.39186921877103,PHOT,0.222692,50857153.53041902,0.111346,0.1592787580179426,0.0,,,19.92751,0.0016698913278645,1.0,2.0,2.0,0.0016699359333359,2.13965106010437,762964300.0,,0.0,0.0,0.0,0.0,5.4496,169.0357,0.0,REX,0.222692,0.119466,0.242509,-99.0
2025miy,346.8512851,5.142185,False,,,,,,,,,,,,0.9996123094995104,decals,dr9,30888012000.0,35.89866,18.612305,,,,,"{'mag_r': 18.752155, 'z_phot_std': 0.070784, 'flux_r': 31.560085, 'z_spec': -99.0, 'dered_mag_r': 18.612305, 'ra_ivar': 75474760000.0, 'shape_e1': 0.234932, 'nobs_g': 3, 'dec_ivar': 30888012000.0, 'nobs_r': 3, 'shape_e1_ivar': 125937.7, 'shape_e2': 0.109957, 'z_phot_mean': 0.079476, 'z_phot_median': 0.061083, 'flux_ivar_r': 21.386679, 'fitbits': 1026, 'dered_flux_r': 35.89866, 'shape_r_ivar': 4762.4434, 'shape_e2_ivar': 67849.87, 'nobs_z': 3, 'shape_r': 4.271513, 'type': 'SER'}",,,1026.0,21.386679,31.560085,True,r,-21.483095106162978,247.5733059493365,0.80507375,5.137937550986224,,9906623488265066.0,,16.008942246343764,6237.8030158999245,0.0958803023199465,346.8499554893462,PHOT,0.072771,2065643.347708384,0.009437,0.0138069456797692,r,-19.17375411197702,27.605341441842427,0.93061525,2578.377102965116,5.136440781850919,9906623488265104,9906623488265104.0,,20.670800000304634,5440.742586082076,0.0957834046212948,17.05928724899478,346.8512781847736,PHOT,0.079476,314379416.7999889,0.039738,0.2355366523824505,3.0,,,18.752155,0.0003876836834267,3.0,3.0,3.0,0.0003876905004896,1.5609972476959229,75474760000.0,,0.234932,125937.7,0.109957,67849.87,4.271513,4762.4434,0.0,SER,0.079476,0.061083,0.070784,-99.0
2025mjx,296.950177939,-27.5111000697,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025mje,226.882717916,-10.1154071816,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025mqc,190.9677073,-0.5610402,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025mow,339.9838994,7.5121633,False,,,,,,,,,,,,0.999999999999982,decals,dr9,553347300000.0,21.698284,19.158937,,,,,"{'mag_r': 19.357742, 'z_phot_std': 0.044931, 'flux_r': 18.067724, 'z_spec': -99, 'dered_mag_r': 19.158937, 'ra_ivar': 649493150000.0, 'shape_e1': 0.069361, 'nobs_g': 2, 'dec_ivar': 553347300000.0, 'nobs_r': 4, 'shape_e1_ivar': 46717.96, 'shape_e2': -0.220072, 'z_phot_mean': 0.141731, 'z_phot_median': 0.152757, 'flux_ivar_r': 196.03696, 'fitbits': 0, 'dered_flux_r': 21.698284, 'shape_r_ivar': 33526.598, 'shape_e2_ivar': 78907.73, 'nobs_z': 2, 'shape_r': 1.374942, 'type': 'EXP'}",,,0.0,196.03696,18.067724,True,r,-20.381847654607743,,1.11727295,7.575244742268957,,9906624331123990.0,,294.5063449888676,0.0,0.1000454493618692,340.03644218757233,PHOT,0.597345,,0.163577,0.0,r,-19.97261130364648,,0.95794685,55122847884105.56,7.512109210904873,9906624331122997,9906624331122996.0,,0.7608819238400206,0.9952081031593898,0.0984080493447398,inf,339.9841043093268,PHOT,0.141731,,0.044931,0.9952081031593898,2.0,,,19.357742,6.047099272413365e-15,2.0,4.0,2.0,1.8141297817240093e-14,1.5012538433074951,649493150000.0,,0.069361,46717.96,-0.220072,78907.73,1.374942,33526.598,6.047099272413365e-15,EXP,0.141731,0.152757,0.044931,-99.0
2025ksk,317.42937141045,-9.8401152360892,False,,,,,,,,,,,,0.9999999999999896,decals,dr9,18290220000.0,94.14101,17.565554,,,,,"{'mag_r': 18.185295, 'z_phot_std': 0.043969, 'flux_r': 53.196373, 'z_spec': -99, 'dered_mag_r': 17.565554, 'ra_ivar': 16673235000.0, 'shape_e1': -0.025082, 'nobs_g': 5, 'dec_ivar': 18290220000.0, 'nobs_r': 2, 'shape_e1_ivar': 17538.03, 'shape_e2': -0.088477, 'z_phot_mean': 0.049604, 'z_phot_median': 0.039537, 'flux_ivar_r': 4.321922, 'fitbits': 0, 'dered_flux_r': 94.14101, 'shape_r_ivar': 726.88495, 'shape_e2_ivar': 43087.164, 'nobs_z': 2, 'shape_r': 9.772017, 'type': 'SER'}",,,0.0,4.321922,53.196373,True,r,-20.171406265277827,,1.06006555,-9.775596163608157,,9906617834407850.0,,299.1061311400689,0.0,0.1009785418958467,317.4824976641021,PHOT,0.353984,,0.176992,0.0,r,-19.151150302508583,,0.8782776999999999,94601032436101.22,-9.841206980882326,9906617834406427,9906617834406428.0,,5.136373843911787,0.7732764661566963,0.1013886374007101,inf,317.4303029316711,PHOT,0.049604,,0.024802,0.7732764661566963,3.0,,,18.185295,3.523569719585055e-15,5.0,2.0,2.0,1.0570709158755164e-14,3.309931993484497,16673235000.0,,-0.025082,17538.03,-0.088477,43087.164,9.772017,726.88495,3.523569719585055e-15,SER,0.049604,0.039537,0.043969,-99.0
2025mtg,136.036375714,-16.8980278571,False,09040869-1653541,15.99,361.41,,181574                       ,  13.00000,18.0,       ,,G,J090408.71-165354  ,0.9999999999999932,glade,latest,,,,0.7995000000000001, 6.000e+00,0.25,0.09,"{'Dist': 361.41, 'logd25Hyp': 0.68, 'M*': '  13.00000', 'GWGC': nan, 'e_M*': ' 6.000e+00', 'e_logr25Hyp': 0.09, 'WISExSCOS': 'J090408.71-165354  ', 'logr25Hyp': 0.11, 'f_M*': nan, 'PGC': '       ', 'redshift': 0.0796128749292202, 'e_Bmag': 0.7995000000000001, 'e_logd25Hyp': 0.25, 'HyperLEDA': '181574                       ', 'PAHyp': 18.0, 'Bmag': 15.99, 'SDSS-DR16Q': nan, 'Type': 'G', 'f_dL': 3.0, '2MASS': '09040869-1653541'}",,3.0,,,,False,B,-21.80000083079439,,0.7995000000000001,-16.898388,181574,1184577.0,,1.418042138669747,0.9999999999999932,0.1027123150483616,136.036209,SPEC,0.0796128749292202,,0.023883862478766,0.9999999999999932,B,-21.80000083079439,,0.7995000000000001,148437875288499.97,-16.898388,181574,1184577.0,,1.418042138669747,0.9999999999999932,0.1027123150483616,1.0,136.036209,SPEC,0.0796128749292202,,0.023883862478766,0.9999999999999932,6.0,0.68,0.11,,2.245608357607337e-15,,,,6.736825072822011e-15,0.0125839710235595,,0.0796128749292202,,,,,,,2.245608357607337e-15,,,,,
2025msx,179.323688,25.18743,False,,15.92,61.875,SDSSJ115718.72+251124       ,SDSSJ115718.72+251124        ,          ,59.6,4547376,,G,,0.9999999999999905,glade,latest,,,,0.796,          ,0.11,0.1,"{'Dist': 61.875, 'logd25Hyp': 1.26, 'M*': '          ', 'GWGC': 'SDSSJ115718.72+251124       ', 'e_M*': '          ', 'e_logr25Hyp': 0.1, 'WISExSCOS': nan, 'logr25Hyp': 0.65, 'f_M*': nan, 'PGC': '4547376', 'redshift': 0.0142900343552856, 'e_Bmag': 0.796, 'e_logd25Hyp': 0.11, 'HyperLEDA': 'SDSSJ115718.72+251124        ', 'PAHyp': 59.6, 'Bmag': 15.92, 'SDSS-DR16Q': nan, 'Type': 'G', 'f_dL': 1.0, '2MASS': nan}",,1.0,,,,False,B,-20.97682129734929,,0.6495000000000001,25.195452,NGC3987,416.0,,52.404927020941855,0.3034087295928585,0.0948138442797075,179.337112,SPEC,0.0143503484010445,,0.0043051045203133,0.3034087295928585,B,-18.037576057776043,,0.796,104018952740625.12,25.19008,SDSSJ115718.72+25112,90497.0,,16.979976949603326,0.6965912704071322,0.0950031439376496,2.295884074732728,179.328,PHOT,0.0142900343552856,,0.0042870103065856,0.6965912704071322,7.0,1.26,0.65,,3.2045442157498776e-15,,,,9.613632647249634e-15,0.0302369594573974,,0.0142900343552856,,,,,,,3.2045442157498776e-15,,,,,
2025msu,317.357967143,-23.7797071429,False,21092589-2346533,15.23,149.279,,134252                       ,   0.90000,130.4,       ,,G,J210925.92-234652.5,0.9999999999999798,glade,latest,,,,0.7615000000000001, 4.000e-01,0.06,0.03,"{'Dist': 149.279, 'logd25Hyp': 0.79, 'M*': '   0.90000', 'GWGC': nan, 'e_M*': ' 4.000e-01', 'e_logr25Hyp': 0.03, 'WISExSCOS': 'J210925.92-234652.5', 'logr25Hyp': 0.18, 'f_M*': 1.0, 'PGC': '       ', 'redshift': 0.0339721653210448, 'e_Bmag': 0.7615000000000001, 'e_logd25Hyp': 0.06, 'HyperLEDA': '134252                       ', 'PAHyp': 130.4, 'Bmag': 15.23, 'SDSS-DR16Q': nan, 'Type': 'G', 'f_dL': 3.0, '2MASS': '21092589-2346533'}",1.0,3.0,,,,False,B,-20.639993579715146,,0.7615000000000001,-23.781487,134252,1179316.0,,6.408426304060427,0.9999999999999798,0.1028980270885058,317.35791,SPEC,0.0339721653210448,,0.0101916495963134,0.9999999999999798,B,-20.639993579715146,,0.7615000000000001,49467854525611.79,-23.781487,134252,1179316.0,,6.408426304060427,0.9999999999999798,0.1028980270885058,1.0,317.35791,SPEC,0.0339721653210448,,0.0101916495963134,0.9999999999999798,10.0,0.79,0.18,,6.7383826634475225e-15,,,,2.0215147990342573e-14,0.0119071006774902,,0.0339721653210448,,,,,,,6.7383826634475225e-15,,,,,
2025msp,29.5072666667,-27.996695,False,,,,,,,,,,,,0.9999999999998912,decals,dr9,9115423000000.0,181.89581,16.850443,,,,,"{'mag_r': 16.87815, 'z_phot_std': 0.009884, 'flux_r': 177.31265, 'z_spec': -99, 'dered_mag_r': 16.850443, 'ra_ivar': 15613226000000.0, 'shape_e1': 0.162519, 'nobs_g': 10, 'dec_ivar': 9115423000000.0, 'nobs_r': 11, 'shape_e1_ivar': 9824696.0, 'shape_e2': -0.314904, 'z_phot_mean': 0.060137, 'z_phot_median': 0.060347, 'flux_ivar_r': 113.92916, 'fitbits': 0, 'dered_flux_r': 181.89581, 'shape_r_ivar': 660730.9, 'shape_e2_ivar': 14472666.0, 'nobs_z': 9, 'shape_r': 3.541523, 'type': 'SER'}",,,0.0,113.92916,177.31265,True,r,-19.70711114039009,,1.24764165,-27.924923107145105,,9906611263117244.0,,293.12472714594145,0.0,0.0957685125218371,29.55080205578572,PHOT,1.231632,,0.615816,0.0,r,-20.300746013231915,,0.84252215,9191716668203.049,-27.99769872184113,9906611263115660,9906611263115660.0,,4.271087583988596,0.99950475788201,0.0999499712963904,inf,29.5079846213008,PHOT,0.060137,,0.009884,0.99950475788201,11.0,,,16.87815,3.6264535272981024e-14,10.0,11.0,9.0,1.0879360581894308e-13,2.6407508850097656,15613226000000.0,,0.162519,9824696.0,-0.314904,14472666.0,3.541523,660730.9,3.6264535272981024e-14,SER,0.060137,0.060347,0.009884,-99.0
2025mbh,145.9273714,15.6687778,True,,,,,,,,,,,,0.999999999999986,decals,dr9,1749938000000.0,19.473473,19.276392,,,,,"{'mag_r': 19.35232, 'z_phot_std': 0.020473, 'flux_r': 18.158163, 'z_spec': -99.0, 'dered_mag_r': 19.276392, 'ra_ivar': 1723658500000.0, 'shape_e1': 0.0, 'nobs_g': 3, 'dec_ivar': 1749938000000.0, 'nobs_r': 3, 'shape_e1_ivar': 0.0, 'shape_e2': 0.0, 'z_phot_mean': 0.12615, 'z_phot_median': 0.125515, 'flux_ivar_r': 191.48796, 'fitbits': 0, 'dered_flux_r': 19.473473, 'shape_r_ivar': 128915.484, 'shape_e2_ivar': 0.0, 'nobs_z': 3, 'shape_r': 0.518185, 'type': 'REX'}",,,0.0,191.48796,18.158163,True,r,-19.825282215772365,,1.2091742500000002,15.748187949713548,,9906627332018024.0,,298.108735631526,0.0,0.0979804235273817,145.9517639860431,PHOT,0.966492,,0.375808,0.0,r,-19.580634642699,,0.9638196,71185011016742.84,15.668738818577744,9906627332017499,9906627332017500.0,,0.3363161473154593,0.999999999999986,0.0939521900264032,inf,145.92728984154303,PHOT,0.12615,,0.020473,0.999999999999986,14.0,,,19.35232,4.682633725447174e-15,3.0,3.0,3.0,1.4047901176341523e-14,1.7485291957855225,1723658500000.0,,0.0,0.0,0.0,0.0,0.518185,128915.484,4.682633725447174e-15,REX,0.12615,0.125515,0.020473,-99.0
2025kzu,173.15238,-2.285073,False,11323665-0217060,16.73,220.8,,3291292                      ,   2.00000,136.8,       ,,G,J113236.62-021705.6,0.999999999999991,glade,latest,,,,0.8365, 2.000e+00,0.3,0.1,"{'Dist': 220.8, 'logd25Hyp': 0.57, 'M*': '   2.00000', 'GWGC': nan, 'e_M*': ' 2.000e+00', 'e_logr25Hyp': 0.1, 'WISExSCOS': 'J113236.62-021705.6', 'logr25Hyp': 0.22, 'f_M*': 1.0, 'PGC': '       ', 'redshift': 0.049676635229309, 'e_Bmag': 0.8365, 'e_logd25Hyp': 0.3, 'HyperLEDA': '3291292                      ', 'PAHyp': 136.8, 'Bmag': 16.73, 'SDSS-DR16Q': nan, 'Type': 'G', 'f_dL': 1.0, '2MASS': '11323665-0217060'}",1.0,1.0,,,,True,B,-17.490004564370462,,0.935,-2.23755,3291300,2315681.0,,175.91348384290558,0.0,0.1001776129337609,173.141,PHOT,0.039215079436478,,0.0117645238309434,0.0,B,-19.98999533636962,,0.8365,110702653735804.8,-2.285014,3291292,1265361.0,,1.3222371109079682,0.999999999999991,0.1036718857773585,inf,173.15274,PHOT,0.049676635229309,,0.0149029905687927,0.999999999999991,15.0,0.57,0.22,,3.011069040213257e-15,,,,9.033207120639771e-15,0.0072450637817382,,0.049676635229309,,,,,,,3.011069040213257e-15,,,,,
2025msy,329.989378,39.596472,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025msw,324.05909,-37.48044,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025msv,347.202341667,-25.43598,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025mss,220.254381,-39.566475,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025mso,189.0530472,-19.3581874,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025kvc,10.595875,41.272056,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025gjp,296.666932116,-25.2403924349,False,,,,,,,,,,,,,,,,,,,,,,{},,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
