name,ra,dec,nuclear,2MASS,Bmag,Dist,GWGC,HyperLEDA,M*,PAHyp,PGC,SDSS-DR16Q,Type,WISExSCOS,any_posterior,best_cat,best_cat_release,dec_ivar,dered_flux_r,dered_mag_r,e_Bmag,e_M*,e_logd25Hyp,e_logr25Hyp,extra_cat_cols,f_M*,f_dL,fitbits,flux_ivar_r,flux_r,high_host_confidence,host_2_absmag_info,host_2_absmag_mean,host_2_absmag_posterior,host_2_absmag_std,host_2_dec,host_2_name,host_2_objID,host_2_offset_info,host_2_offset_mean,host_2_offset_posterior,host_2_offset_std,host_2_ra,host_2_redshift_info,host_2_redshift_mean,host_2_redshift_posterior,host_2_redshift_std,host_2_total_posterior,host_absmag_info,host_absmag_mean,host_absmag_posterior,host_absmag_std,host_any_non_ratio,host_dec,host_name,host_objID,host_offset_info,host_offset_mean,host_offset_posterior,host_offset_std,host_prob_ratio,host_ra,host_redshift_info,host_redshift_mean,host_redshift_posterior,host_redshift_std,host_total_posterior,idx,logd25Hyp,logr25Hyp,mag_r,missedcat_posterior,nobs_g,nobs_r,nobs_z,none_posterior,query_time,ra_ivar,redshift,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,shape_r,shape_r_ivar,smallcone_posterior,type,z_phot_mean,z_phot_median,z_phot_std,z_spec
ANT2023vsmmvn36po09,73.15224233722444,40.701020557673736,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT2023djc48vy9qnym,84.57565361371906,79.51751475737048,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT2023epe7vcum2m8x,329.2389698,-1.8984204983538435,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT202501mp4elqj51h,133.2711729,-16.564210786213422,False,08530514-1633499,15.5,242.103,,153226                       ,  15.00000,33.5,       ,,G,J085305.16-163349.8,0.9788088988274222,glade,latest,,,,0.775, 2.000e+00,0.07,0.03,"{'redshift': 0.0542893264210109, 'f_dL': 3.0, 'e_M*': ' 2.000e+00', 'HyperLEDA': '153226                       ', '2MASS': '08530514-1633499', 'Dist': 242.103, 'WISExSCOS': 'J085305.16-163349.8', 'e_logd25Hyp': 0.07, 'PAHyp': 33.5, 'f_M*': 0.0, 'logd25Hyp': 0.77, 'logr25Hyp': 0.06, 'e_logr25Hyp': 0.03, 'M*': '  15.00000', 'PGC': '       ', 'GWGC': nan, 'Bmag': 15.5, 'SDSS-DR16Q': nan, 'Type': 'G', 'e_Bmag': 0.775}",0.0,3.0,,,,False,B,-21.420000850845938,0.063629671040677,0.775,-16.563875,153226,1166235.0,,1.5235458825039294,433.42924304647386,0.0974926938291396,133.271439,SPEC,0.0542893264210109,585921.4502291898,0.0162867979263032,0.9788088988274222,B,-21.420000850845938,0.063629671040677,0.775,46.18961944714986,-16.563875,153226,1166235.0,,1.5235458825039294,433.42924304647386,0.0974926938291396,1.0,133.271439,SPEC,0.0542893264210109,585921.4502291898,0.0162867979263032,0.9788088988274222,0.0,0.77,0.06,,0.0211911011720557,,,,0.0211911011725778,0.0119516849517822,,0.0542893264210109,,,,,,,0.0,,,,,
ANT2024qpplghekfg5z,145.93464463282916,-17.783946529382703,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT2025a7mskx5ufbqv,93.39455918759484,-20.48242424572516,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT2025j46fipbb4gsk,79.15629206480895,40.79501903526855,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT2025o3yytiz9e4kx,76.44547326585943,5.733726942995972,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT2023q6vvvnoj0ir9,66.17532296763927,65.62843213213245,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT2024r90dz2k9mm85,16.960808731829445,34.21176530686644,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
