name,ra,dec,nuclear,2MASS,Bmag,Dist,GWGC,HyperLEDA,M*,PAHyp,PGC,SDSS-DR16Q,Type,WISExSCOS,any_posterior,best_cat,best_cat_release,dec_ivar,dered_flux_r,dered_mag_r,e_Bmag,e_M*,e_logd25Hyp,e_logr25Hyp,extra_cat_cols,f_M*,f_dL,fitbits,flux_ivar_r,flux_r,high_host_confidence,host_2_absmag_info,host_2_absmag_mean,host_2_absmag_std,host_2_dec,host_2_name,host_2_objID,host_2_offset_info,host_2_offset_mean,host_2_offset_posterior,host_2_offset_std,host_2_ra,host_2_redshift_info,host_2_redshift_mean,host_2_redshift_std,host_2_total_posterior,host_absmag_info,host_absmag_mean,host_absmag_std,host_any_non_ratio,host_dec,host_name,host_objID,host_offset_info,host_offset_mean,host_offset_posterior,host_offset_std,host_prob_ratio,host_ra,host_redshift_info,host_redshift_mean,host_redshift_std,host_total_posterior,idx,logd25Hyp,logr25Hyp,mag_r,missedcat_posterior,nobs_g,nobs_r,nobs_z,none_posterior,query_time,ra_ivar,redshift,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,shape_r,shape_r_ivar,smallcone_posterior,type,z_phot_mean,z_phot_median,z_phot_std,z_spec
ANT2026g7ve9ra86003,59.83868136196371,-49.723217401923876,False,,,,,,,,,,,,0.9999999998061276,decals,dr9,1632520600000000.0,73.295685,17.837303,,,,,"{'shape_r': 0.0, 'shape_e2': 0.0, 'flux_r': 71.721725, 'nobs_r': 6, 'shape_e2_ivar': 0.0, 'z_phot_std': 0.237421, 'nobs_g': 5, 'z_phot_median': 0.166433, 'z_phot_mean': 0.249603, 'mag_r': 17.860872, 'nobs_z': 7, 'dered_flux_r': 73.295685, 'ra_ivar': 1988811900000000.0, 'fitbits': 4224, 'z_spec': -99, 'shape_e1': 0.0, 'flux_ivar_r': 250.38312, 'shape_e1_ivar': 0.0, 'shape_r_ivar': 0.0, 'type': 'PSF', 'dec_ivar': 1632520600000000.0, 'dered_mag_r': 17.837303}",,,4224.0,250.38312,71.721725,True,r,-19.358621925098465,1.256163,-49.642298463668105,,9906604907103914,,297.7148642191535,0.0,0.0938741828639235,59.81230776617739,PHOT,1.152662,0.346867,0.0,r,-22.660929699662255,0.89186515,5158033422.398827,-49.72345279397671,9906604907104619,9906604907104619,,2.384244559344257,0.9999999998061276,0.07150898153975332,inf,59.83772498643688,PHOT,0.249603,0.1248015,0.9999999998061276,10.0,,,17.860872,6.462411271342387e-11,5.0,6.0,7.0,1.938723381402716e-10,4.186041355133057,1988811900000000.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.462411271342387e-11,PSF,0.249603,0.166433,0.237421,-99.0
ANT2026nm22ob78pabn,57.815602111963024,-49.44894637304324,True,,,,,,,,,,,,0.9999999999999878,decals,dr9,919402450000.0,3.075655,21.280155,,,,,"{'shape_r': 0.0, 'shape_e2': 0.0, 'flux_r': 3.031798, 'nobs_r': 5, 'shape_e2_ivar': 0.0, 'z_phot_std': 0.271613, 'nobs_g': 5, 'z_phot_median': 1.153118, 'z_phot_mean': 1.078219, 'mag_r': 21.29575, 'nobs_z': 5, 'dered_flux_r': 3.075655, 'ra_ivar': 875670900000.0, 'fitbits': 0, 'z_spec': -99, 'shape_e1': 0.0, 'flux_ivar_r': 1701.0107, 'shape_e1_ivar': 0.0, 'shape_r_ivar': 0.0, 'type': 'PSF', 'dec_ivar': 919402450000.0, 'dered_mag_r': 21.280155}",,,0.0,1701.0107,3.031798,True,r,-18.785390726350922,1.2400712,-49.44534199447081,,9906604967994803,,263.78200602526425,0.0,0.062374753505445565,57.928165702458045,PHOT,0.825628,0.154306,0.0,r,-23.0223377690429,1.06400775,82032176912435.25,-49.44894003315223,9906604967991805,9906604967991805,,0.1403384431131899,0.9999999999999878,0.06148816939389422,inf,57.81556060753499,PHOT,1.078219,0.271613,0.9999999999999878,11.0,,,21.29575,4.063446148566116e-15,5.0,5.0,5.0,1.2190338445698348e-14,3.0566341876983643,875670900000.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.063446148566116e-15,PSF,1.078219,1.153118,0.271613,-99.0
ANT2026alatpwm8jtgw,60.39249829768881,-48.89726136258599,False,,,,,,,,,,,,0.9999999999999897,decals,dr9,2412806100000.0,3.794147,21.052214,,,,,"{'shape_r': 0.0, 'shape_e2': 0.0, 'flux_r': 3.706643, 'nobs_r': 9, 'shape_e2_ivar': 0.0, 'z_phot_std': 0.253305, 'nobs_g': 8, 'z_phot_median': 0.871696, 'z_phot_mean': 0.842948, 'mag_r': 21.077549, 'nobs_z': 8, 'dered_flux_r': 3.794147, 'ra_ivar': 2338719000000.0, 'fitbits': 0, 'z_spec': -99, 'shape_e1': 0.0, 'flux_ivar_r': 2658.4265, 'shape_e1_ivar': 0.0, 'shape_r_ivar': 0.0, 'type': 'PSF', 'dec_ivar': 2412806100000.0, 'dered_mag_r': 21.052214}",,,0.0,2658.4265,3.706643,True,r,-20.417535547383576,1.19419615,-48.93157318335768,,9906605091856197,,285.3457101181734,0.0,0.0733323536043368,60.28377588556081,PHOT,1.077804,0.219808,0.0,r,-22.59011315767585,1.0526107,96859927419967.64,-48.89725535551795,9906605091914170,9906605091914170,,0.1163772025866962,0.9999999999999897,0.059579589287455305,inf,60.39247794497534,PHOT,0.842948,0.253305,0.9999999999999897,12.0,,,21.077549,3.441395654655563e-15,8.0,9.0,8.0,1.032418696396669e-14,3.151146173477173,2338719000000.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.441395654655563e-15,PSF,0.842948,0.871696,0.253305,-99.0
ANT20265puy0gorjenf,62.923589330651126,-46.61735153161561,False,,,,,,,,,,,,0.9999999999951708,decals,dr9,807754830000000.0,32.90643,18.706799,,,,,"{'shape_r': 0.0, 'shape_e2': 0.0, 'flux_r': 32.236965, 'nobs_r': 5, 'shape_e2_ivar': 0.0, 'z_phot_std': 0.148224, 'nobs_g': 7, 'z_phot_median': 0.069579, 'z_phot_mean': 0.127667, 'mag_r': 18.729115, 'nobs_z': 7, 'dered_flux_r': 32.90643, 'ra_ivar': 927778640000000.0, 'fitbits': 128, 'z_spec': -99, 'shape_e1': 0.0, 'flux_ivar_r': 449.3601, 'shape_e1_ivar': 0.0, 'shape_r_ivar': 0.0, 'type': 'PSF', 'dec_ivar': 807754830000000.0, 'dered_mag_r': 18.706799}",,,128.0,449.3601,32.236965,True,r,-20.22848229520082,1.1868803,-46.59038946443454,,9906605727884000,,211.76841325037222,0.0,0.076609692482018,62.99968676949903,PHOT,0.951238,0.475619,0.0,r,-20.1783116426198,0.93533995,207072800147.92404,-46.61694513443766,9906605727882053,9906605727882053,,1.4850046610300198,0.9999999999951215,0.10003781907083571,inf,62.92349411851568,PHOT,0.127667,0.0638335,0.9999999999951215,13.0,,,18.729115,1.6097398262524307e-12,7.0,5.0,7.0,4.829219478757292e-12,2.848055601119995,927778640000000.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.6097398262524307e-12,PSF,0.127667,0.069579,0.148224,-99.0
ANT2026yeuuvkq4kzqk,62.371232637201395,-47.75332689758662,True,,,,,,,,,,,,0.9999999999999899,decals,dr9,948654200000.0,2.465187,21.520374,,,,,"{'shape_r': 0.0, 'shape_e2': 0.0, 'flux_r': 2.399827, 'nobs_r': 7, 'shape_e2_ivar': 0.0, 'z_phot_std': 0.193743, 'nobs_g': 8, 'z_phot_median': 0.919649, 'z_phot_mean': 0.914067, 'mag_r': 21.549551, 'nobs_z': 7, 'dered_flux_r': 2.465187, 'ra_ivar': 905080200000.0, 'fitbits': 0, 'z_spec': -99, 'shape_e1': 0.0, 'flux_ivar_r': 2269.3074, 'shape_e1_ivar': 0.0, 'shape_r_ivar': 0.0, 'type': 'PSF', 'dec_ivar': 948654200000.0, 'dered_mag_r': 21.520374}",,,0.0,2269.3074,2.399827,True,r,-20.78237972724743,1.1893455,-47.76584854634451,,9906605406163333,,45.104353127615376,0.0,0.09983597567217119,62.371835441031806,PHOT,1.190772,0.532532,0.0,r,-22.338835391560554,1.0760187,99177830017632.83,-47.75331932661274,9906605406163313,9906605406163313,,0.11393390371842342,0.9999999999999899,0.06043263168945018,inf,62.37121596534695,PHOT,0.914067,0.193743,0.9999999999999899,15.0,,,21.549551,3.3609661884522645e-15,8.0,7.0,7.0,1.0082898565356793e-14,3.0225868225097656,905080200000.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.3609661884522645e-15,PSF,0.914067,0.919649,0.193743,-99.0
ANT2026yp3qttraf0ka,62.434153781605545,-46.81707776920942,False,,,,,,,,,,,,0.9999999999999835,decals,dr9,3105827800000.0,16.189001,19.47695,,,,,"{'shape_r': 1.026469, 'shape_e2': 0.005729, 'flux_r': 15.748844, 'nobs_r': 7, 'shape_e2_ivar': 83951.875, 'z_phot_std': 0.040453, 'nobs_g': 8, 'z_phot_median': 0.309545, 'z_phot_mean': 0.309288, 'mag_r': 19.506878, 'nobs_z': 9, 'dered_flux_r': 16.189001, 'ra_ivar': 2017492500000.0, 'fitbits': 0, 'z_spec': -99, 'shape_e1': -0.193393, 'flux_ivar_r': 552.1902, 'shape_e1_ivar': 172515.2, 'shape_r_ivar': 113757.1, 'type': 'SER', 'dec_ivar': 3105827800000.0, 'dered_mag_r': 19.47695}",,,0.0,552.1902,15.748844,True,r,-19.502342213923917,1.23632125,-46.86692794420815,,9906605662868035,,263.2472749453245,0.0,0.085077755604536,62.355941412089,PHOT,1.049029,0.519829,0.0,r,-21.554976309728946,0.9738475,60273395941197.125,-46.817023278624895,9906605662870049,9906605662870049,,0.7778222937687514,0.9999999999999835,0.06991737441979959,inf,62.43385213224955,PHOT,0.309288,0.040453,0.9999999999999835,16.0,,,19.506878,5.530355941094287e-15,8.0,7.0,9.0,1.6591067823282862e-14,2.6903510093688965,2017492500000.0,,-0.193393,172515.2,0.005729,83951.875,1.026469,113757.1,5.530355941094287e-15,SER,0.309288,0.309545,0.040453,-99.0
ANT2026qeewdzejcwa3,62.14172530366403,-49.31953285092871,True,,,,,,,,,,,,0.9999999999999902,decals,dr9,180565410000.0,1.059393,22.437357,,,,,"{'shape_r': 0.0, 'shape_e2': 0.0, 'flux_r': 1.033645, 'nobs_r': 6, 'shape_e2_ivar': 0.0, 'z_phot_std': 0.631709, 'nobs_g': 8, 'z_phot_median': 0.880878, 'z_phot_mean': 0.861624, 'mag_r': 22.464071, 'nobs_z': 7, 'dered_flux_r': 1.059393, 'ra_ivar': 178527190000.0, 'fitbits': 0, 'z_spec': -99, 'shape_e1': 0.0, 'flux_ivar_r': 2213.3418, 'shape_e1_ivar': 0.0, 'shape_r_ivar': 0.0, 'type': 'PSF', 'dec_ivar': 180565410000.0, 'dered_mag_r': 22.437357}",,,0.0,2213.3418,1.033645,True,r,-19.028129008618546,1.28318365,-49.35616152198857,,9906605030252690,,197.27529534672857,0.0,0.08164786209784311,62.07917369271308,PHOT,1.246323,0.483386,0.0,r,-21.263601305418327,1.1218678499999999,102135598981741.12,-49.31952800609004,9906605030254519,9906605030254519,,0.10816586226223864,0.9999999999999902,0.05770018757321865,inf,62.14172681328963,PHOT,0.861624,0.430812,0.9999999999999902,17.0,,,22.464071,3.2636351737940107e-15,8.0,6.0,7.0,9.790905521382032e-15,3.2712907791137695,178527190000.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.2636351737940107e-15,PSF,0.861624,0.880878,0.631709,-99.0
ANT2026p4h2alu5ux43,57.59131211483973,-49.905433154405216,False,,,,,,,,,,,,0.9999999999999263,decals,dr9,2969425700000.0,10.751637,19.921314,,,,,"{'shape_r': 0.562237, 'shape_e2': 0.002359, 'flux_r': 10.551469, 'nobs_r': 6, 'shape_e2_ivar': 164752.62, 'z_phot_std': 0.032133, 'nobs_g': 7, 'z_phot_median': 0.346072, 'z_phot_mean': 0.351537, 'mag_r': 19.941717, 'nobs_z': 6, 'dered_flux_r': 10.751637, 'ra_ivar': 5060514300000.0, 'fitbits': 0, 'z_spec': -99, 'shape_e1': 0.492587, 'flux_ivar_r': 845.3543, 'shape_e1_ivar': 160300.95, 'shape_r_ivar': 194563.7, 'type': 'DEV', 'dec_ivar': 2969425700000.0, 'dered_mag_r': 19.921314}",,,0.0,845.3543,10.551469,True,r,-19.193712806674565,1.1931965,-49.93667689980579,,9906604845701072,,183.18541676016076,0.0,0.08060895504154554,57.52893277663303,PHOT,0.676852,0.206982,0.0,r,-21.433799036300936,0.9960656999999999,13568562911901.639,-49.90529869678532,9906604845702742,9906604845702742,,0.5572716091920722,0.9999999999999256,0.09344191448181027,inf,57.59142828087159,PHOT,0.351537,0.032133,0.9999999999999256,18.0,,,19.941717,2.45665908392499e-14,7.0,6.0,6.0,7.36997725177497e-14,2.84104061126709,5060514300000.0,,0.492587,160300.95,0.002359,164752.62,0.562237,194563.7,2.45665908392499e-14,DEV,0.351537,0.346072,0.032133,-99.0
ANT2026ru7yanv5tkkr,62.13517582126631,-49.17840184491487,False,,,,,,,,,,,,0.9999999999998967,decals,dr9,48416510000.0,0.708166,22.874662,,,,,"{'shape_r': 0.222873, 'shape_e2': 0.0, 'flux_r': 0.691409, 'nobs_r': 8, 'shape_e2_ivar': 0.0, 'z_phot_std': 0.111751, 'nobs_g': 10, 'z_phot_median': 0.411001, 'z_phot_mean': 0.429635, 'mag_r': 22.900663, 'nobs_z': 8, 'dered_flux_r': 0.708166, 'ra_ivar': 48478302000.0, 'fitbits': 0, 'z_spec': -99, 'shape_e1': 0.0, 'flux_ivar_r': 2695.039, 'shape_e1_ivar': 0.0, 'shape_r_ivar': 2483.3203, 'type': 'REX', 'dec_ivar': 48416510000.0, 'dered_mag_r': 22.874662}",,,0.0,2695.039,0.691409,True,r,-20.29106523107313,1.2098774,-49.227652115184064,,9906605030252208,,245.11454686939186,0.0,0.08301209565773682,62.0632240566641,PHOT,1.155553,0.318851,0.0,r,-18.99348954333641,1.1437331000000002,9691187311892.594,-49.17825656421108,9906605030254351,9906605030254351,,0.5848149159425354,0.996954269274835,0.09023387222999461,inf,62.13528795943962,PHOT,0.429635,0.111751,0.996954269274835,19.0,,,22.900663,3.439551033383155e-14,10.0,8.0,8.0,1.0318653100149466e-13,3.081916332244873,48478302000.0,,0.0,0.0,0.0,0.0,0.222873,2483.3203,3.439551033383155e-14,REX,0.429635,0.411001,0.111751,-99.0
ANT2026ad7k2argj96u,58.405904914259644,-50.09733349248921,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT2026vc715jhx28aw,59.11016842094046,-48.53279141370686,True,,,,,,,,,,,,0.9999999999999912,decals,dr9,585767850000.0,1.948667,21.775656,,,,,"{'shape_r': 0.289385, 'shape_e2': 0.0, 'flux_r': 1.927462, 'nobs_r': 10, 'shape_e2_ivar': 0.0, 'z_phot_std': 0.114585, 'nobs_g': 10, 'z_phot_median': 1.007335, 'z_phot_mean': 0.993769, 'mag_r': 21.787535, 'nobs_z': 10, 'dered_flux_r': 1.948667, 'ra_ivar': 586720000000.0, 'fitbits': 0, 'z_spec': -99, 'shape_e1': 0.0, 'flux_ivar_r': 2890.138, 'shape_e1_ivar': 0.0, 'shape_r_ivar': 40050.2, 'type': 'REX', 'dec_ivar': 585767850000.0, 'dered_mag_r': 21.775656}",,,0.0,2890.138,1.927462,True,r,-19.882560147135987,1.2076378,-48.602529067577215,,9906605216303114,,279.29248248131125,0.0,0.09638833267620543,59.05879822096611,PHOT,0.976102,0.127003,0.0,r,-22.30780305440383,1.0887828000000002,114293757717342.2,-48.53278728291841,9906605216304672,9906605216304672,,0.10854272039244335,0.9987357064166802,0.06152718319774768,inf,59.110176483151086,PHOT,0.993769,0.114585,0.9987357064166802,0.0,,,21.787535,2.916461406034886e-15,10.0,10.0,10.0,8.749384218104657e-15,3.0656545162200928,586720000000.0,,0.0,0.0,0.0,0.0,0.289385,40050.2,2.916461406034886e-15,REX,0.993769,1.007335,0.114585,-99.0
ANT202669bfknv2j9o7,64.54147101881507,-47.70858808218915,False,,,,,,,,,,,,0.9999999999999882,decals,dr9,115719940000.0,1.460966,22.0884,,,,,"{'shape_r': 0.276243, 'shape_e2': 0.0, 'flux_r': 1.420489, 'nobs_r': 6, 'shape_e2_ivar': 0.0, 'z_phot_std': 0.063363, 'nobs_g': 7, 'z_phot_median': 0.378668, 'z_phot_mean': 0.395329, 'mag_r': 22.118906, 'nobs_z': 8, 'dered_flux_r': 1.460966, 'ra_ivar': 112040590000.0, 'fitbits': 0, 'z_spec': -99, 'shape_e1': 0.0, 'flux_ivar_r': 1697.2578, 'shape_e1_ivar': 0.0, 'shape_r_ivar': 10185.947, 'type': 'REX', 'dec_ivar': 115719940000.0, 'dered_mag_r': 22.0884}",,,0.0,1697.2578,1.420489,True,r,-19.163413159722584,1.26031915,-47.69585230868846,,9906605406557367,,218.40777664719232,0.0,0.0689337740735539,64.62961068573455,PHOT,1.10557,0.399178,0.0,r,-19.565971055454497,1.10442,84906929146461.81,-47.70858986880604,9906605406554957,9906605406554957,,0.1486412517995982,0.9999999999999882,0.062498668557445916,inf,64.54151598357895,PHOT,0.395329,0.063363,0.9999999999999882,1.0,,,22.118906,3.925867260590002e-15,7.0,6.0,8.0,1.1777601781770006e-14,3.0505576133728027,112040590000.0,,0.0,0.0,0.0,0.0,0.276243,10185.947,3.925867260590002e-15,REX,0.395329,0.378668,0.063363,-99.0
ANT2026r3vxb0s3393i,151.889991264475,1.7546350038393257,False,,,,,,,,,,,,0.9999999999999339,decals,dr9,2011723600000.0,1.705421,21.920422,,,,,"{'shape_r': 0.0, 'shape_e2': 0.0, 'flux_r': 1.585311, 'nobs_r': 3, 'shape_e2_ivar': 0.0, 'z_phot_std': 0.24229, 'nobs_g': 3, 'z_phot_median': 0.088936, 'z_phot_mean': 0.223029, 'mag_r': 21.999714, 'nobs_z': 4, 'dered_flux_r': 1.705421, 'ra_ivar': 1913371000000.0, 'fitbits': 0, 'z_spec': -99, 'shape_e1': 0.0, 'flux_ivar_r': 447.5912, 'shape_e1_ivar': 0.0, 'shape_r_ivar': 0.0, 'type': 'PSF', 'dec_ivar': 2011723600000.0, 'dered_mag_r': 21.920422}",,,0.0,447.5912,1.585311,True,r,-20.30575211889095,1.1859932000000002,1.7217766380871502,,9906622117645370,,176.064790692406,0.0,0.0994827966835363,151.92623288749053,PHOT,0.97258,0.48629,0.0,r,-18.30127001489794,1.0960211,15132273888175.52,1.754766734754425,9906622117644760,9906622117644760,,0.48480826153593426,0.9999999999999339,0.09849909381789207,inf,151.89000071687838,PHOT,0.223029,0.1115145,0.9999999999999339,2.0,,,21.999714,2.2027973838999876e-14,3.0,3.0,4.0,6.608392151699964e-14,1.5247259140014648,1913371000000.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.2027973838999876e-14,PSF,0.223029,0.088936,0.24229,-99.0
ANT2026t2ypgh1457yt,65.47438787969114,-47.76759779172326,True,,,,,,,,,,,,0.99999999999999,decals,dr9,1034055250000.0,3.303489,21.202568,,,,,"{'shape_r': 0.211939, 'shape_e2': 0.0, 'flux_r': 3.22469, 'nobs_r': 8, 'shape_e2_ivar': 0.0, 'z_phot_std': 0.249627, 'nobs_g': 9, 'z_phot_median': 0.988034, 'z_phot_mean': 0.904386, 'mag_r': 21.22878, 'nobs_z': 9, 'dered_flux_r': 3.303489, 'ra_ivar': 972910500000.0, 'fitbits': 0, 'z_spec': -99, 'shape_e1': 0.0, 'flux_ivar_r': 2020.0496, 'shape_e1_ivar': 0.0, 'shape_r_ivar': 42780.434, 'type': 'REX', 'dec_ivar': 1034055250000.0, 'dered_mag_r': 21.202568}",,,0.0,2020.0496,3.22469,True,r,-19.166334066308632,1.1473080500000001,-47.78702622797631,,9906605406691153,,70.46761332016898,0.0,0.09831964466718983,65.47083770858794,PHOT,0.472209,0.115163,0.0,r,-22.628106671182472,1.0601284,100062682128206.77,-47.76758515318645,9906605406691251,9906605406691251,,0.1141749353816705,0.9999376445600623,0.060960433505291095,inf,65.47438071109416,PHOT,0.904386,0.249627,0.9999376445600623,3.0,,,21.22878,3.331245237922384e-15,9.0,8.0,9.0,9.993735713767151e-15,3.1160850524902344,972910500000.0,,0.0,0.0,0.0,0.0,0.211939,42780.434,3.331245237922384e-15,REX,0.904386,0.988034,0.249627,-99.0
ANT20260mro2wdo3s1j,151.54587767199558,3.3167405408135977,True,,,,,,,,,,,,0.9999999999999896,decals,dr9,157099930000.0,2.001638,21.746536,,,,,"{'shape_r': 0.0, 'shape_e2': 0.0, 'flux_r': 1.924667, 'nobs_r': 4, 'shape_e2_ivar': 0.0, 'z_phot_std': 0.214045, 'nobs_g': 4, 'z_phot_median': 1.024788, 'z_phot_mean': 0.997114, 'mag_r': 21.78911, 'nobs_z': 3, 'dered_flux_r': 2.001638, 'ra_ivar': 153126470000.0, 'fitbits': 0, 'z_spec': -99.0, 'shape_e1': 0.0, 'flux_ivar_r': 549.3094, 'shape_e1_ivar': 0.0, 'shape_r_ivar': 0.0, 'type': 'PSF', 'dec_ivar': 157099930000.0, 'dered_mag_r': 21.746536}",,,0.0,549.3094,1.924667,True,r,-19.525903521220087,1.23611355,3.289240889547528,,9906622683744606,,145.21883152456658,0.0,0.09855040834660314,151.5754389844723,PHOT,1.056636,0.520027,0.0,r,-22.34594320046211,1.0873268,95436698444794.34,3.3167338700871047,9906622683743938,9906622683743938,,0.12392940796155877,0.9999999999999896,0.06756159478551275,inf,151.54588178781108,PHOT,0.997114,0.214045,0.9999999999999896,4.0,,,21.78911,3.492716520638521e-15,4.0,4.0,3.0,1.0478149561915563e-14,1.8529703617095947,153126470000.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.492716520638521e-15,PSF,0.997114,1.024788,0.214045,-99.0
ANT20266mw87c4vai8v,63.49315769610505,-47.209150656071046,False,,,,,,,,,,,,0.9999999999999888,decals,dr9,1227259200000.0,2.819499,21.37457,,,,,"{'shape_r': 0.0, 'shape_e2': 0.0, 'flux_r': 2.74982, 'nobs_r': 7, 'shape_e2_ivar': 0.0, 'z_phot_std': 0.181204, 'nobs_g': 9, 'z_phot_median': 0.9465, 'z_phot_mean': 0.910221, 'mag_r': 21.40174, 'nobs_z': 9, 'dered_flux_r': 2.819499, 'ra_ivar': 1141233000000.0, 'fitbits': 0, 'z_spec': -99, 'shape_e1': 0.0, 'flux_ivar_r': 2008.8253, 'shape_e1_ivar': 0.0, 'shape_r_ivar': 0.0, 'type': 'PSF', 'dec_ivar': 1227259200000.0, 'dered_mag_r': 21.37457}",,,0.0,2008.8253,2.74982,True,r,-20.096713643119752,1.2219438500000002,-47.2254410375158,,9906605534091556,,71.96495027106774,0.0,0.09187664729259397,63.47610027741677,PHOT,1.175932,0.517852,0.0,r,-22.47333885911039,1.0687285,88926483522901.73,-47.209151268455216,9906605534091982,9906605534091982,,0.1296670440889123,0.9905416805836509,0.06326672192845427,inf,63.49312467599705,PHOT,0.910221,0.181204,0.9905416805836509,5.0,,,21.40174,3.748414646886205e-15,9.0,7.0,9.0,1.1245243940658614e-14,2.704986810684204,1141233000000.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.748414646886205e-15,PSF,0.910221,0.9465,0.181204,-99.0
ANT20267sl7xz3c8brz,149.90198209711895,3.626352738390935,False,,,,,,,,,,,,0.9999999999999657,decals,dr9,155718010000.0,9.230134,20.08698,,,,,"{'shape_r': 1.124103, 'shape_e2': 0.434646, 'flux_r': 8.742897, 'nobs_r': 3, 'shape_e2_ivar': 5201.9297, 'z_phot_std': 0.037519, 'nobs_g': 2, 'z_phot_median': 0.100695, 'z_phot_mean': 0.101772, 'mag_r': 20.14586, 'nobs_z': 2, 'dered_flux_r': 9.230134, 'ra_ivar': 263355510000.0, 'fitbits': 0, 'z_spec': -99.0, 'shape_e1': 0.322699, 'flux_ivar_r': 169.03131, 'shape_e1_ivar': 5015.5435, 'shape_r_ivar': 5800.9404, 'type': 'EXP', 'dec_ivar': 155718010000.0, 'dered_mag_r': 20.08698}",,,0.0,169.03131,8.742897,True,r,-19.988801471366344,1.041978,3.6361293758551714,,9906622871767817,,205.64005851932743,0.0,0.09998061997782225,149.84558955078234,PHOT,0.285127,0.070211,0.0,r,-18.268943203427565,1.0043490000000002,29188818863958.82,3.626373335982729,9906622871769058,9906622871769058,,0.48410844439789197,0.9999999999999657,0.09944543611117361,inf,149.9021120492107,PHOT,0.101772,0.037519,0.9999999999999657,6.0,,,20.14586,1.1419897971442362e-14,2.0,3.0,2.0,3.425969391432709e-14,1.7934391498565674,263355510000.0,,0.322699,5015.5435,0.434646,5201.9297,1.124103,5800.9404,1.1419897971442362e-14,EXP,0.101772,0.100695,0.037519,-99.0
ANT20261kifefwx5j0x,151.46151117532983,1.7438184672673458,True,,,,,,,,,,,,0.9999999999999871,decals,dr9,304201700000.0,3.334116,21.192549,,,,,"{'shape_r': 0.0, 'shape_e2': 0.0, 'flux_r': 3.111454, 'nobs_r': 3, 'shape_e2_ivar': 0.0, 'z_phot_std': 0.299361, 'nobs_g': 3, 'z_phot_median': 0.944903, 'z_phot_mean': 0.932536, 'mag_r': 21.267591, 'nobs_z': 4, 'dered_flux_r': 3.334116, 'ra_ivar': 306331750000.0, 'fitbits': 0, 'z_spec': -99.0, 'shape_e1': 0.0, 'flux_ivar_r': 388.0938, 'shape_e1_ivar': 0.0, 'shape_r_ivar': 0.0, 'type': 'PSF', 'dec_ivar': 304201700000.0, 'dered_mag_r': 21.192549}",,,0.0,388.0938,3.111454,True,r,-19.945392473952545,1.1451453,1.705924881063285,,9906622117515285,,161.53790081680404,0.0,0.09734756226630338,151.48555323262931,PHOT,0.62538,0.31269,0.0,r,-22.720286780470772,1.05962745,77618307179700.58,1.743825409807388,9906622117514891,9906622117514891,,0.15285387138067488,0.9999999999999805,0.07735044016475241,inf,151.46153667435308,PHOT,0.932536,0.299361,0.9999999999999805,7.0,,,21.267591,4.294519494757872e-15,3.0,3.0,4.0,1.2883558484273617e-14,3.8097193241119385,306331750000.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.294519494757872e-15,PSF,0.932536,0.944903,0.299361,-99.0
ANT20267id0e5weflfb,149.9368925038976,1.0827459339431584,False,09594831+0105421,16.07,141.254,,3081674                      ,   1.50000,34.5,       ,,G,J095948.33+010542.2,0.9999999997931097,glade,latest,,,,0.8035000000000001, 7.000e-01,0.13,0.05,"{'e_logd25Hyp': 0.13, 'e_Bmag': 0.8035000000000001, 'WISExSCOS': 'J095948.33+010542.2', 'Bmag': 16.07, 'GWGC': nan, 'PAHyp': 34.5, 'HyperLEDA': '3081674                      ', 'PGC': '       ', 'Type': 'G', '2MASS': '09594831+0105421', 'Dist': 141.254, 'SDSS-DR16Q': nan, 'e_M*': ' 7.000e-01', 'f_M*': 1.0, 'f_dL': 3.0, 'e_logr25Hyp': 0.05, 'logd25Hyp': 0.68, 'M*': '   1.50000', 'logr25Hyp': 0.07, 'redshift': 0.0321882378253671}",1.0,3.0,,,,True,B,-21.27000070747496,0.9580000000000001,1.053832,3279437,2231193.0,,195.49812233642385,0.0,0.10116782707628018,149.890915,PHOT,0.242788479746568,0.0728365439239704,0.0,B,-19.68000376143329,0.8035000000000001,4833479093.282662,1.09505,3081674,1067443.0,,68.27158159838643,0.9999999997931097,0.10111522718873248,inf,149.951324,SPEC,0.0321882378253671,0.0096564713476101,0.9999999997931097,8.0,0.68,0.07,,6.896343748080354e-11,,,,2.0689031244241064e-10,0.025514841079711914,,0.0321882378253671,,,,,,,6.896343748080354e-11,,,,,
