Transient,UserID,UserName,Response,Timestamp
ANT20262w47b4qio2mk,U02JXRVHSRL,kmd6851,upvote,1772048983.602539
ANT20262w47b4qio2mk,U02JXRVHSRL,kmd6851,downvote,1772039234.517449
ANT2026mljv3hgs3qxc,U02JXRVHSRL,kmd6851,upvote,1772048973.506609
ANT2026c70rfgyrque6,U02JXRVHSRL,kmd6851,upvote,1772048983.390739
