name,tns_name,tns_class,tns_redshift,superphot_plus_class_prob,ra,dec,peak_mag,peak_phase,superphot_plus_classifier,superphot_plus_sampler,superphot_plus_class,transient_ra_deg,transient_dec_deg,idx,best_cat,best_cat_release,query_time,smallcone_posterior,missedcat_posterior,extra_cat_cols,host_objID,host_total_posterior,host_ra,host_dec,host_redshift_mean,host_redshift_std,host_offset_mean,host_offset_std,host_offset_posterior,host_absmag_mean,host_absmag_std,host_absmag_posterior,host_redshift_posterior,host_2_objID,host_2_total_posterior,host_2_ra,host_2_dec,host_2_redshift_mean,host_2_redshift_std,host_2_offset_mean,host_2_offset_std,host_2_offset_posterior,host_2_absmag_mean,host_2_absmag_std,host_2_absmag_posterior,host_2_redshift_posterior,ra_ivar,z_phot_median,nobs_z,shape_r,type,z_phot_mean,shape_e1,z_spec,dec_ivar,z_phot_std,shape_e2,nobs_r,flux_r,nobs_g,mag_r,flux_ivar_r,fitbits,dered_flux_r,shape_e2_ivar,dered_mag_r,shape_r_ivar,shape_e1_ivar,gApFillFac,rnFrames,imomentR1,zstackImageID,ny,rsky,ginfoFlag3,iApRadius,bestDetection,gApMag,gzp,raMeanErr,zKronFlux,zPSFMag,zpsfLikelihood,gpsfQfPerfect,zpsfQf,rinfoFlag2,yinfoFlag2,distance,ypsfMajorFWHM,iFmeanflxR7,gFApFlux,nz,zstackDetectID,momentXY,iPSFMagErr,iApFillFac,rinfoFlag3,ymomentRH,rmomentRH,iApFlux,decStackErr,zskyErr,rinfoFlag,primaryDetection,yFApFlux,yzp,zinfoFlag3,ryPos,gpsfCore,iExtNSigma,iEpoch,zraErr,rmomentYY,rApMag,gPSFFluxErr,yKronRad,rFmeanflxR7,zpsfTheta,iyPosErr,rPSFMag,yEpoch,gskyErr,gdecErr,gxPos,zPSFFlux,iyPos,iKronFlux,gFmeanflxR5,yra,gExtNSigma,yxPos,yApFlux,iexpTime,skyCellID,gKronFlux,zApFillFac,rApFlux,rFmeanflxR6,gra,zra,rFKronFlux,zexpTime,rFApFlux,rmomentR1,yApMag,ni,gFKronFlux,l,ypsfChiSq,zpsfCore,yexpTime,iippDetectID,cz,gexpTime,zxPos,iPSFFluxErr,zPSFFluxErr,gyPos,zApMag,rpsfMajorFWHM,rpsfQf,gApRadius,zippDetectID,zinfoFlag2,ypsfMinorFWHM,uniquePspsSTid,ypsfQfPerfect,zFKronFlux,yKronFluxErr,raStack,batchID,ysky,rra,htmID,rpsfTheta,ipsfChiSq,objAltName1,zmomentXX,ymomentR1,zFmeanflxR7,rpsfChiSq,rskyErr,isky,gdec,projectionID,zpsfMinorFWHM,iinfoFlag2,yskyErr,zsky,rApFillFac,objName,rPSFMagErr,gApFluxErr,momentXX,iFmeanflxR5,objAltName3,rdec,rKronMag,rraErr,yFmeanflxR6,ypsfLikelihood,rpsfLikelihood,idec,zKronRad,istackDetectID,iKronMag,iApFluxErr,beta,cx,rPSFFlux,ymomentYY,ryPosErr,ng,iskyErr,yippDetectID,rApMagErr,yPlateScale,yFmeanflxR7,istackImageID,gEpoch,ymomentXX,zApFluxErr,rpsfCore,iFKronFlux,rxPos,iKronRad,zApRadius,yPSFMagErr,yExtNSigma,yFKronFlux,rKronFlux,yApMagErr,raStackErr,imomentRH,zpsfChiSq,gKronFluxErr,ippObjID,yPSFFluxErr,imomentXY,decStack,yKronMagErr,gmomentR1,yyPosErr,rPlateScale,rFPSFFlux,lambda,zmomentRH,gpsfChiSq,gmomentXX,zyPosErr,ipsfMinorFWHM,rEpoch,yinfoFlag,iFmeanflxR6,yinfoFlag3,zPlateScale,yxPosErr,KronRad,yraErr,ginfoFlag,iPlateScale,zExtNSigma,zmomentR1,yApRadius,rKronRad,iPSFFlux,rKronMagErr,epochMean,iraErr,zoneID,posMeanChisq,uniquePspsOBid,gFmeanflxR7,gstackImageID,nDetections,nr,decMeanErr,rzp,zApFlux,nStackDetections,ymomentXY,KronMag,gPlateScale,cy,rippDetectID,rExtNSigma,rFmeanflxR5,processingVersion,ynFrames,ipsfMajorFWHM,rKronFluxErr,yPSFMag,yKronFlux,zPSFMagErr,ystackDetectID,zKronMagErr,gpsfLikelihood,gippDetectID,ipsfCore,gApMagErr,zyPos,gApFlux,imomentXX,gPSFFlux,ypsfTheta,nStackObjectRows,zKronMag,iApMagErr,iKronMagErr,gFmeanflxR6,randomID,gmomentYY,gPSFMagErr,tessID,zmomentYY,gsky,b,surveyID,qualityFlag,rxPosErr,dvoRegionID,iKronFluxErr,zdec,gpsfQf,ginfoFlag2,gpsfMinorFWHM,rmomentXY,momentYY,gyPosErr,yyPos,imomentYY,yPSFFlux,yFPSFFlux,zFmeanflxR6,zKronFluxErr,ypsfQf,izp,zFApFlux,zzp,gKronRad,rApFluxErr,zApMagErr,yApFluxErr,gFPSFFlux,iinfoFlag3,idecErr,inFrames,rstackDetectID,objInfoFlag,zFmeanflxR5,iinfoFlag,gnFrames,zinfoFlag,yKronMag,rpsfQfPerfect,gKronMag,zpsfQfPerfect,rstackImageID,iApMag,KronMagErr,ydec,ipsfQfPerfect,rmomentXX,gmomentXY,ipsfTheta,yApFillFac,iFApFlux,ystackImageID,ipsfQf,gPSFMag,iPSFMag,ypsfCore,ixPosErr,gstackDetectID,rApRadius,objAltName2,zxPosErr,rexpTime,graErr,ixPos,zmomentXY,gKronMagErr,gpsfTheta,zFPSFFlux,gmomentRH,ydecErr,zEpoch,zpsfMajorFWHM,gpsfMajorFWHM,znFrames,rPSFFluxErr,gxPosErr,rdecErr,yFmeanflxR5,iFPSFFlux,zdecErr,ira,rpsfMinorFWHM,ipsfLikelihood
ANT2025kocrxv2ht9m4,2025bbe,SN Ia,0.026833,0.496,213.53690529999997,3.2246806984178704,16.443954467773438,6.418351152147807,early_lightgbm_12_2024,svi,SN II,213.53690529999997,3.2246806984178704,0,decals,dr9,2.6792640686035156,0.0,0.0190188088085016,"{'ra_ivar': 525457020.0, 'z_phot_median': 0.89894, 'nobs_z': 3, 'shape_r': 2.276496, 'type': 'REX', 'z_phot_mean': 0.861288, 'shape_e1': 0.0, 'z_spec': -99.0, 'dec_ivar': 519748930.0, 'z_phot_std': 0.532086, 'shape_e2': 0.0, 'nobs_r': 3, 'flux_r': 1.114434, 'nobs_g': 3, 'mag_r': 22.382364, 'flux_ivar_r': 37.589184, 'fitbits': 9216, 'dered_flux_r': 1.192686, 'shape_e2_ivar': 0.0, 'dered_mag_r': 22.308685, 'shape_r_ivar': 51.602097, 'shape_e1_ivar': 0.0}",9906622699934841,0.869068062809028,213.5420270660153,3.225359746206425,0.861288,0.430644,18.570756110553997,1e-10,279670.3790846864,-21.391229429784342,1.11543425,255609.2479010627,2952193889.6867056,9906622699933803,0.0,213.5027778823923,3.2596578068187316,0.341339,0.157779,175.78742636458978,1e-10,0.0,-19.98226833683482,1.06491215,77998.15273565645,23831232727.86077,525457020.0,0.89894,3.0,2.276496,REX,0.861288,0.0,-99.0,519748930.0,0.532086,0.0,3.0,1.114434,3.0,22.382364,37.589184,9216.0,1.192686,0.0,22.308685,51.602097,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT2025eygcicaouoc4,2025brs,SN Ia,0.00952,0.717,94.74628405794115,-24.6275112067313,15.999297142028809,0.5948789521862636,early_lightgbm_12_2024,dynesty,SN Ibc,94.74628405794115,-24.6275112067313,1,panstarrs,dr2,14.251889944076538,0.0,1.3162235447788457e-05,"{'gApFillFac': 0.9059590101242064, 'rnFrames': 16.0, 'imomentR1': 3.399169921875, 'zstackImageID': 4330530.0, 'ny': 3, 'rsky': -2.0762000119134427e-08, 'ginfoFlag3': 196608.0, 'iApRadius': 2.5, 'bestDetection': 1, 'gApMag': 19.900400161743164, 'gzp': 25.00069999694824, 'raMeanErr': 0.0203799996525049, 'zKronFlux': 0.0008553289808332, 'zPSFMag': 19.918399810791016, 'zpsfLikelihood': 0.0, 'gpsfQfPerfect': 0.9985870122909546, 'zpsfQf': 0.997855007648468, 'rinfoFlag2': 0.0, 'yinfoFlag2': 128.0, 'distance': 0.0029372927549234, 'ypsfMajorFWHM': 1.0608099699020386, 'iFmeanflxR7': 0.0005988270277157, 'gFApFlux': 5.170989970793016e-05, 'nz': 8, 'zstackDetectID': 2.523178259122752e+18, 'momentXY': 0.0004083550302311999, 'iPSFMagErr': 0.0175289995968341, 'iApFillFac': 0.8785349726676941, 'rinfoFlag3': 196608.0, 'ymomentRH': 1.0428199768066406, 'rmomentRH': 1.1804100275039673, 'iApFlux': 6.373350333888084e-05, 'decStackErr': 0.0010000000474974, 'zskyErr': 1.7441000181861457e-06, 'rinfoFlag': 35667969.0, 'primaryDetection': 1, 'yFApFlux': 0.0001371370017295, 'yzp': 25.03580093383789, 'zinfoFlag3': 196608.0, 'ryPos': 2534.469970703125, 'gpsfCore': 0.2427989989519119, 'iExtNSigma': 36.20289993286133, 'iEpoch': 56716.3717699, 'zraErr': 0.0095333103090524, 'rmomentYY': 0.3403550088405609, 'rApMag': 19.518699645996097, 'gPSFFluxErr': 3.654309921330423e-07, 'yKronRad': 11.184200286865234, 'rFmeanflxR7': 0.0004435300070326, 'zpsfTheta': -42.12850189208984, 'iyPosErr': 0.027819100767374, 'rPSFMag': 20.712799072265625, 'yEpoch': 55782.5021021, 'gskyErr': 5.642410201289749e-07, 'gdecErr': 0.017017500475049, 'gxPos': 1229.719970703125, 'zPSFFlux': 3.914340049959719e-05, 'iyPos': 2534.199951171875, 'iKronFlux': 0.0008352239965461, 'gFmeanflxR5': 3.3891701605170965e-05, 'yra': 94.74620192, 'gExtNSigma': nan, 'yxPos': 1229.8699951171875, 'yApFlux': 0.0001499030040577, 'iexpTime': 1620.0, 'skyCellID': 89, 'gKronFlux': nan, 'zApFillFac': 0.8684750199317932, 'rApFlux': 5.6559700169600546e-05, 'rFmeanflxR6': 0.0001606099976925, 'gra': 94.74621192, 'zra': 94.74621253, 'rFKronFlux': 0.0004339840088505, 'zexpTime': 600.0, 'rFApFlux': 7.418620225507766e-05, 'rmomentR1': 2.9281599521636963, 'yApMag': 18.46050071716309, 'ni': 8, 'gFKronFlux': 6.0198399296496063e-05, 'l': 232.0712800888669, 'ypsfChiSq': 97.80729675292967, 'zpsfCore': 0.5421440005302429, 'yexpTime': 700.0, 'iippDetectID': 2673.0, 'cz': -0.4166707561098819, 'gexpTime': 645.0, 'zxPos': 1229.7099609375, 'iPSFFluxErr': 4.663500021706568e-07, 'zPSFFluxErr': 8.804100275483506e-07, 'gyPos': 2534.1298828125, 'zApMag': 19.037200927734375, 'rpsfMajorFWHM': 1.1722700595855713, 'rpsfQf': 0.9994829893112184, 'gApRadius': 3.2499899864196777, 'zippDetectID': 2673.0, 'zinfoFlag2': 128.0, 'ypsfMinorFWHM': 1.034489989280701, 'uniquePspsSTid': 3754963000010405, 'ypsfQfPerfect': 0.9983410239219666, 'zFKronFlux': 0.0008361709769815, 'yKronFluxErr': 1.7540100088808686e-05, 'raStack': 94.74621192, 'batchID': 3529777, 'ysky': -1.3381900032527485e-07, 'rra': 94.74616185, 'htmID': 10001451101332, 'rpsfTheta': -15.695500373840332, 'ipsfChiSq': 665.156982421875, 'objAltName1': nan, 'zmomentXX': 0.1967460066080093, 'ymomentR1': 4.47367000579834, 'zFmeanflxR7': 0.0008497029775753, 'rpsfChiSq': 22.312700271606445, 'rskyErr': 7.795280225764145e-07, 'isky': -1.6692800475226475e-09, 'gdec': -24.62458612, 'projectionID': 736, 'zpsfMinorFWHM': 0.8712360262870789, 'iinfoFlag2': 128.0, 'yskyErr': 4.156359864282422e-06, 'zsky': -5.1470298245703816e-08, 'rApFillFac': 0.8786410093307495, 'objName': 'PSO J094.7462-24.6246', 'rPSFMagErr': 0.0252260006964206, 'gApFluxErr': 1.5214899917737057e-07, 'momentXX': 0.24066799879074097, 'iFmeanflxR5': 9.03347972780466e-05, 'objAltName3': nan, 'rdec': -24.62456119, 'rKronMag': 17.241300582885742, 'rraErr': 0.0124466000124812, 'yFmeanflxR6': 0.0003614579909481, 'ypsfLikelihood': 0.0, 'rpsfLikelihood': 0.0, 'idec': -24.6245808, 'zKronRad': 7.320730209350586, 'istackDetectID': 2.5231775528690673e+18, 'iKronMag': 16.595500946044922, 'iApFluxErr': 1.236559938888604e-07, 'beta': -47.957672236203024, 'cx': -0.0752174959079372, 'rPSFFlux': 1.8830700355465524e-05, 'ymomentYY': 0.2591319978237152, 'ryPosErr': 0.0460879988968372, 'ng': 0, 'iskyErr': 7.899570277913881e-07, 'yippDetectID': 2673.0, 'rApMagErr': 0.0030090000946074, 'yPlateScale': 0.25, 'yFmeanflxR7': 0.001008510007523, 'istackImageID': 4327899.0, 'gEpoch': 56370.0321655, 'ymomentXX': 0.2604759931564331, 'zApFluxErr': 2.4148599209183885e-07, 'rpsfCore': 0.352878987789154, 'iFKronFlux': 0.0009214280289597, 'rxPos': 1230.4000244140625, 'iKronRad': 8.497920036315918, 'zApRadius': 2.25, 'yPSFMagErr': 0.0414070002734661, 'yExtNSigma': 24.96540069580078, 'yFKronFlux': 0.0029279899317771, 'rKronFlux': 0.000460748997284, 'yApMagErr': 0.0019600000232458, 'raStackErr': 0.0010000000474974, 'imomentRH': 1.0545599460601809, 'zpsfChiSq': 254.343994140625, 'gKronFluxErr': nan, 'ippObjID': 488655609139593, 'yPSFFluxErr': 2.4546600343455793e-06, 'imomentXY': -0.0028944299556314, 'decStack': -24.62458508, 'yKronMagErr': 0.005557999946177, 'gmomentR1': nan, 'yyPosErr': 0.0704424977302551, 'rPlateScale': 0.25, 'rFPSFFlux': 2.0371799109852873e-05, 'lambda': 96.44899347706354, 'zmomentRH': 1.0299899578094482, 'gpsfChiSq': 13.355199813842772, 'gmomentXX': nan, 'zyPosErr': 0.0316678993403911, 'ipsfMinorFWHM': 0.980796992778778, 'rEpoch': 56485.4345703, 'yinfoFlag': 35667973.0, 'iFmeanflxR6': 0.0002105720050167, 'yinfoFlag3': 196608.0, 'zPlateScale': 0.25, 'yxPosErr': 0.0750103965401649, 'KronRad': 7.909325122833252, 'yraErr': 0.0187525991350412, 'ginfoFlag': 35651585.0, 'iPlateScale': 0.25, 'zExtNSigma': 30.058900833129883, 'zmomentR1': 2.928289890289306, 'yApRadius': 2.75, 'rKronRad': 7.320409774780273, 'iPSFFlux': 2.6604200684232637e-05, 'rKronMagErr': 0.0047659999690949, 'epochMean': 56366.01520833, 'iraErr': 0.0078295702114701, 'zoneID': 7845, 'posMeanChisq': 1.4221999645233154, 'uniquePspsOBid': 3529777000004490, 'gFmeanflxR7': 0.0002445979916956, 'gstackImageID': 4315052.0, 'nDetections': 19, 'nr': 0, 'decMeanErr': 0.025110000744462, 'rzp': 25.031700134277344, 'zApFlux': 8.812799933366477e-05, 'nStackDetections': 4, 'ymomentXY': 0.0046020201407372, 'KronMag': 16.582600593566895, 'gPlateScale': 0.2499990016222, 'cy': 0.9059402901472914, 'rippDetectID': 2673.0, 'rExtNSigma': 41.28060150146485, 'rFmeanflxR5': 6.560850306414068e-05, 'processingVersion': 3, 'ynFrames': 12.0, 'ipsfMajorFWHM': 1.0280300378799438, 'rKronFluxErr': 2.1960299818601925e-06, 'yPSFMag': 19.46769905090332, 'yKronFlux': 0.0031560598872601, 'zPSFMagErr': 0.0224920008331537, 'ystackDetectID': 2.5231764992599025e+18, 'zKronMagErr': 0.0056839999742805, 'gpsfLikelihood': nan, 'gippDetectID': 2673.0, 'ipsfCore': 0.3702920079231262, 'gApMagErr': 0.0038230000063776, 'zyPos': 2534.14990234375, 'gApFlux': 3.9794798794901e-05, 'imomentXX': 0.2208600044250488, 'gPSFFlux': 1.1092300155723931e-05, 'ypsfTheta': -32.25389862060547, 'nStackObjectRows': nan, 'zKronMag': 16.569700241088867, 'iApMagErr': 0.0019399999873712, 'iKronMagErr': 0.0032079999800771, 'gFmeanflxR6': 8.80326988408342e-05, 'randomID': 0.722292427646269, 'gmomentYY': nan, 'gPSFMagErr': 0.0329449996352195, 'tessID': 1, 'zmomentYY': 0.1924709975719452, 'gsky': -1.6660500534726452e-08, 'b': -17.708646146084575, 'surveyID': 0, 'qualityFlag': 53, 'rxPosErr': 0.0497866012156009, 'dvoRegionID': 113774, 'iKronFluxErr': 2.6795401026902255e-06, 'zdec': -24.62458508, 'gpsfQf': 0.9985870122909546, 'ginfoFlag2': 4.0, 'gpsfMinorFWHM': 1.3362799882888794, 'rmomentXY': -0.0090314298868179, 'momentYY': 0.23925849795341492, 'gyPosErr': 0.0680698975920677, 'yyPos': 2533.929931640625, 'imomentYY': 0.2193849980831146, 'yPSFFlux': 5.9280901041347533e-05, 'yFPSFFlux': 5.581470031756908e-05, 'zFmeanflxR6': 0.0003076170105487, 'zKronFluxErr': 4.8618298933433834e-06, 'ypsfQf': 0.9983410239219666, 'izp': 25.025100708007812, 'zFApFlux': 9.078750008484349e-05, 'zzp': 25.02359962463379, 'gKronRad': nan, 'rApFluxErr': 1.7019699782849784e-07, 'zApMagErr': 0.0027399999089539, 'yApFluxErr': 2.938760133019969e-07, 'gFPSFFlux': 1.1758300388464704e-05, 'iinfoFlag3': 196608.0, 'idecErr': 0.0069547798484563, 'inFrames': 14.0, 'rstackDetectID': 2.5232066810688333e+18, 'objInfoFlag': 444915712, 'zFmeanflxR5': 0.000135695998324, 'iinfoFlag': 35667973.0, 'gnFrames': 11.0, 'zinfoFlag': 35667973.0, 'yKronMag': 15.152099609375, 'rpsfQfPerfect': 0.9994829893112184, 'gKronMag': nan, 'zpsfQfPerfect': 0.997855007648468, 'rstackImageID': 4436410.0, 'iApMag': 19.38909912109375, 'KronMagErr': 0.8291300296783448, 'ydec': -24.62459965, 'ipsfQfPerfect': 0.9971629977226256, 'rmomentXX': 0.3690879940986633, 'gmomentXY': nan, 'ipsfTheta': -49.780799865722656, 'yApFillFac': 0.8970549702644348, 'iFApFlux': 6.49958019494079e-05, 'ystackImageID': 4323974.0, 'ipsfQf': 0.9971629977226256, 'gPSFMag': 21.287500381469727, 'iPSFMag': 20.337600708007812, 'ypsfCore': 0.7349500060081482, 'ixPosErr': 0.031318299472332, 'gstackDetectID': 2.523174104278764e+18, 'rApRadius': 2.75, 'objAltName2': nan, 'zxPosErr': 0.0381332002580165, 'rexpTime': 740.0, 'graErr': 0.019955800846219, 'ixPos': 1229.72998046875, 'zmomentXY': 0.0037111400160938, 'gKronMagErr': nan, 'gpsfTheta': 48.67959976196289, 'zFPSFFlux': 3.905990161001682e-05, 'gmomentRH': nan, 'ydecErr': 0.0176107008010149, 'zEpoch': 55833.9635952, 'zpsfMajorFWHM': 0.9467309713363647, 'gpsfMajorFWHM': 1.4188899993896484, 'znFrames': 12.0, 'rPSFFluxErr': 4.750230004901823e-07, 'gxPosErr': 0.0798233970999717, 'rdecErr': 0.0115219997242093, 'yFmeanflxR5': 0.0001529480068711, 'iFPSFFlux': 2.574969948909711e-05, 'zdecErr': 0.0079169701784849, 'ira': 94.74621252, 'rpsfMinorFWHM': 1.1436200141906738, 'ipsfLikelihood': 0.0}",78450947462200789,0.9590662805211538,94.74621257813897,-24.624574632787983,0.2819523340909171,0.1564001131752614,10.574253917723032,1e-10,5207.025661961663,-24.21784442980112,0.8291300296783448,29.64278251750651,213091.2797768681,78430947537645905,0.0166742149169689,94.7536701504584,-24.63695724001125,0.3188913923956717,0.1270384255809008,41.72040501365516,1e-10,147.5169354596335,-24.0569518666969,0.8525925159454346,53.924281250955794,168630.89205564186,,,,,,,,,,,,,,,,,,,,,,,0.9059590101242064,16.0,3.399169921875,4330530.0,3.0,-2.0762000119134427e-08,196608.0,2.5,1.0,19.900400161743164,25.00069999694824,0.0203799996525049,0.0008553289808332,19.918399810791016,0.0,0.9985870122909546,0.997855007648468,0.0,128.0,0.0029372927549234,1.0608099699020386,0.0005988270277157,5.170989970793016e-05,8.0,2.523178259122752e+18,0.0004083550302311,0.0175289995968341,0.8785349726676941,196608.0,1.0428199768066406,1.1804100275039673,6.373350333888084e-05,0.0010000000474974,1.7441000181861457e-06,35667969.0,1.0,0.0001371370017295,25.03580093383789,196608.0,2534.469970703125,0.2427989989519119,36.20289993286133,56716.3717699,0.0095333103090524,0.3403550088405609,19.518699645996097,3.654309921330423e-07,11.184200286865234,0.0004435300070326,-42.12850189208984,0.027819100767374,20.712799072265625,55782.5021021,5.642410201289749e-07,0.017017500475049,1229.719970703125,3.914340049959719e-05,2534.199951171875,0.0008352239965461,3.3891701605170965e-05,94.74620192,,1229.8699951171875,0.0001499030040577,1620.0,89.0,,0.8684750199317932,5.6559700169600546e-05,0.0001606099976925,94.74621192,94.74621253,0.0004339840088505,600.0,7.418620225507766e-05,2.9281599521636963,18.46050071716309,8.0,6.0198399296496063e-05,232.0712800888669,97.80729675292967,0.5421440005302429,700.0,2673.0,-0.4166707561098819,645.0,1229.7099609375,4.663500021706568e-07,8.804100275483506e-07,2534.1298828125,19.037200927734375,1.1722700595855713,0.9994829893112184,3.2499899864196777,2673.0,128.0,1.034489989280701,3754963000010405.0,0.9983410239219666,0.0008361709769815,1.7540100088808686e-05,94.74621192,3529777.0,-1.3381900032527485e-07,94.74616185,10001451101332.0,-15.695500373840332,665.156982421875,,0.1967460066080093,4.47367000579834,0.0008497029775753,22.312700271606445,7.795280225764145e-07,-1.6692800475226475e-09,-24.62458612,736.0,0.8712360262870789,128.0,4.156359864282422e-06,-5.1470298245703816e-08,0.8786410093307495,PSO J094.7462-24.6246,0.0252260006964206,1.5214899917737057e-07,0.2406679987907409,9.03347972780466e-05,,-24.62456119,17.241300582885742,0.0124466000124812,0.0003614579909481,0.0,0.0,-24.6245808,7.320730209350586,2.5231775528690673e+18,16.595500946044922,1.236559938888604e-07,-47.957672236203024,-0.0752174959079372,1.8830700355465524e-05,0.2591319978237152,0.0460879988968372,0.0,7.899570277913881e-07,2673.0,0.0030090000946074,0.25,0.001008510007523,4327899.0,56370.0321655,0.2604759931564331,2.4148599209183885e-07,0.352878987789154,0.0009214280289597,1230.4000244140625,8.497920036315918,2.25,0.0414070002734661,24.96540069580078,0.0029279899317771,0.000460748997284,0.0019600000232458,0.0010000000474974,1.0545599460601809,254.343994140625,,488655609139593.0,2.4546600343455793e-06,-0.0028944299556314,-24.62458508,0.005557999946177,,0.0704424977302551,0.25,2.0371799109852873e-05,96.44899347706354,1.0299899578094482,13.355199813842772,,0.0316678993403911,0.980796992778778,56485.4345703,35667973.0,0.0002105720050167,196608.0,0.25,0.0750103965401649,7.909325122833252,0.0187525991350412,35651585.0,0.25,30.058900833129883,2.928289890289306,2.75,7.320409774780273,2.6604200684232637e-05,0.0047659999690949,56366.01520833,0.0078295702114701,7845.0,1.4221999645233154,3529777000004490.0,0.0002445979916956,4315052.0,19.0,0.0,0.025110000744462,25.031700134277344,8.812799933366477e-05,4.0,0.0046020201407372,16.582600593566895,0.2499990016222,0.9059402901472914,2673.0,41.28060150146485,6.560850306414068e-05,3.0,12.0,1.0280300378799438,2.1960299818601925e-06,19.46769905090332,0.0031560598872601,0.0224920008331537,2.5231764992599025e+18,0.0056839999742805,,2673.0,0.3702920079231262,0.0038230000063776,2534.14990234375,3.9794798794901e-05,0.2208600044250488,1.1092300155723931e-05,-32.25389862060547,,16.569700241088867,0.0019399999873712,0.0032079999800771,8.80326988408342e-05,0.722292427646269,,0.0329449996352195,1.0,0.1924709975719452,-1.6660500534726452e-08,-17.708646146084575,0.0,53.0,0.0497866012156009,113774.0,2.6795401026902255e-06,-24.62458508,0.9985870122909546,4.0,1.3362799882888794,-0.0090314298868179,0.2392584979534149,0.0680698975920677,2533.929931640625,0.2193849980831146,5.9280901041347533e-05,5.581470031756908e-05,0.0003076170105487,4.8618298933433834e-06,0.9983410239219666,25.025100708007812,9.078750008484349e-05,25.02359962463379,,1.7019699782849784e-07,0.0027399999089539,2.938760133019969e-07,1.1758300388464704e-05,196608.0,0.0069547798484563,14.0,2.5232066810688333e+18,444915712.0,0.000135695998324,35667973.0,11.0,35667973.0,15.152099609375,0.9994829893112184,,0.997855007648468,4436410.0,19.38909912109375,0.8291300296783448,-24.62459965,0.9971629977226256,0.3690879940986633,,-49.780799865722656,0.8970549702644348,6.49958019494079e-05,4323974.0,0.9971629977226256,21.287500381469727,20.337600708007812,0.7349500060081482,0.031318299472332,2.523174104278764e+18,2.75,,0.0381332002580165,740.0,0.019955800846219,1229.72998046875,0.0037111400160938,,48.67959976196289,3.905990161001682e-05,,0.0176107008010149,55833.9635952,0.9467309713363647,1.4188899993896484,12.0,4.750230004901823e-07,0.0798233970999717,0.0115219997242093,0.0001529480068711,2.574969948909711e-05,0.0079169701784849,94.74621252,1.1436200141906738,0.0
