time,lsst_diaSource_psfFlux,lsst_diaSource_psfFluxErr,ant_passband,ant_mag,ant_magerr
2026-01-10 02:45:56.727475,1166.7152099609375,193.27603149414062,r,23.732587850967214,0.17986118901474402
2026-01-11 01:52:38.035487,576.806640625,87.71479797363281,g,24.49742437085076,0.16510755103274458
2026-01-11 02:06:47.375047,1420.647705078125,235.2427215576172,i,23.518784014733733,0.17978527596107646
2026-01-13 05:36:07.437865,935.8615112304688,164.3483123779297,g,23.971971033492114,0.19066807513539666
2026-01-13 05:41:45.432455,2214.991455078125,410.4624328613281,i,23.03656986211196,0.20119893601798486
2026-01-14 03:52:40.394874,2555.827880859375,112.93001556396484,r,22.881170991415093,0.0479735773366978
2026-01-14 03:53:14.564375,2173.35791015625,102.0964126586914,r,23.05717186964931,0.05100391936434348
2026-01-14 03:54:54.488764,2289.572998046875,115.78335571289062,r,23.000613763455412,0.05490551352287596
2026-01-14 03:55:28.873142,2285.861083984375,114.77735900878906,r,23.002375415048903,0.05451684489293128
2026-01-14 03:57:08.879255,2223.852783203125,115.0066909790039,r,23.032234914980695,0.05614891827753215
2026-01-14 04:13:26.221856,1842.208740234375,287.82379150390625,z,23.23665290386623,0.16963371424824986
2026-01-16 05:07:00.125447,3004.2705078125,142.69503784179688,r,22.705652413889126,0.05156964674828127
2026-01-17 04:23:33.099224,2640.279541015625,231.20469665527344,i,22.84587522383535,0.09507603493082765
2026-01-18 02:30:57.064599,3464.29833984375,133.79818725585938,r,22.550961785741343,0.04193332149368127
2026-01-18 02:33:33.139075,2079.43408203125,407.71124267578125,z,23.105137105491945,0.21287852357772932
2026-01-18 02:34:07.782066,2539.41748046875,420.7151184082031,z,22.88816473800926,0.17987811750455918
2026-01-18 02:35:43.143094,3033.331298828125,406.24041748046875,z,22.695200384217316,0.14540776645960232
2026-01-18 02:36:17.597379,1971.0435791015625,397.34576416015625,z,23.163259433778677,0.21887526309926264
2026-01-18 02:38:07.055174,3114.41796875,383.64874267578125,z,22.666557759011354,0.13374612335678682
2026-01-19 03:47:45.867983,2130.806640625,137.23402404785156,g,23.07863989603314,0.06992654593459317
2026-01-19 03:57:18.688419,2981.88232421875,218.5693817138672,i,22.713773748410485,0.07958351979584563
2026-01-29 01:52:36.012492,2243.703369140625,261.11212158203125,g,23.022586399801654,0.12635310344584566
2026-01-29 02:01:10.000373,4688.65869140625,281.2138977050781,i,22.222378450907126,0.06511971335835873
2026-02-17 02:21:48.358651,2205.827880859375,136.3513641357422,r,23.04107094563858,0.06711385502692008
2026-02-19 01:17:06.229662,2613.8740234375,204.0469970703125,i,22.856788368059618,0.08475588731704287
2026-02-19 01:18:20.914365,2861.202880859375,227.99832153320312,i,22.758628365873243,0.08651816827415332
2026-02-19 01:19:35.762826,2528.38916015625,212.970947265625,i,22.892890200676398,0.09145359094706519
2026-02-19 01:20:50.585974,2977.3837890625,217.46661376953125,i,22.715412951400392,0.07930162606617741
2026-02-19 01:22:05.764530,3137.233154296875,216.2789306640625,i,22.658633010028176,0.07484998844498529
2026-02-19 01:23:21.503963,2435.14404296875,211.40695190429688,i,22.933688361055328,0.09425815375595883
2026-02-19 01:24:38.101712,3055.11181640625,211.26136779785156,i,22.687432225125136,0.0750787956280648
2026-02-19 01:32:54.610331,714.0994262695312,124.90523529052734,g,24.265603289628146,0.1899093195288072
2026-02-19 01:36:57.830531,519.186279296875,108.76287841796875,g,24.611691983240675,0.2274478343149197
2026-02-19 01:40:41.963667,843.0481567382812,113.11244201660156,g,24.085369042061043,0.14567409053022173
2026-02-19 01:48:35.176614,763.648681640625,113.28813171386719,g,24.192765984175544,0.16107017418912775
2026-02-19 01:51:54.068769,2105.039794921875,363.7633972167969,z,23.09184922397504,0.18762167407801755
2026-02-19 01:53:08.790457,2934.43359375,373.9013977050781,z,22.7311892853149,0.13834297881632593
2026-02-19 01:55:38.037775,2660.175537109375,385.3872375488281,z,22.83772426154013,0.1572937089381558
2026-02-19 01:57:03.758732,2658.6787109375,386.6059265136719,z,22.838335354957678,0.1578799460285075
2026-02-19 02:00:48.774771,2593.1201171875,375.62042236328125,z,22.865443413993045,0.15727180900847798
2026-02-19 02:02:03.804917,2883.863525390625,387.7070617675781,z,22.75006323953841,0.14596654456609132
2026-02-19 02:03:18.596628,2629.73388671875,376.7380676269531,z,22.850220493202393,0.1555435558704295
2026-02-19 02:04:33.478063,2900.799560546875,369.5105285644531,z,22.743705697603698,0.13830357821279624
2026-02-19 02:12:57.429850,2094.59375,156.45455932617188,r,23.097250491698656,0.08109848483024616
2026-02-19 02:14:11.648120,2248.10888671875,161.2549591064453,r,23.020456644060964,0.07787894453555565
2026-02-19 02:15:26.247355,2187.90966796875,186.7334747314453,r,23.04992653161498,0.09266529469858958
2026-02-19 02:16:41.195641,1973.8751220703125,186.12013244628906,r,23.161700816490296,0.10237596288227395
2026-02-19 02:18:14.079157,1789.91357421875,182.60208129882812,r,23.267919845938597,0.1107638344029316
2026-02-19 02:19:29.001491,1721.8006591796875,170.27308654785156,r,23.310042825628592,0.10737111394125887
2026-02-19 02:20:44.025274,1956.1549072265625,187.7302703857422,r,23.171491891394204,0.1041970400881069
2026-02-19 02:21:58.970295,2075.836669921875,167.3641357421875,r,23.10701705112224,0.08753737911383264
