time,lsst_diaSource_psfFlux,lsst_diaSource_psfFluxErr,ant_passband,ant_mag,ant_magerr
2025-11-06 05:54:38.866229,2841.842041015625,553.0200805664062,g,22.766000163155233,0.2112833559231252
2025-11-11 07:50:00.143612,2069.42431640625,252.58193969726562,r,23.110376130295254,0.13251866928556966
2025-11-12 06:13:00.903024,1822.8187255859375,180.23497009277344,g,23.24814129653614,0.10735441195904974
2025-11-23 05:33:00.218019,1966.06201171875,176.3677520751953,r,23.166006970427382,0.09739715870530649
2025-11-24 07:47:07.576858,1921.0692138671875,152.01620483398438,g,23.191142469340967,0.08591543506437933
2025-11-24 08:04:49.076854,1961.97216796875,223.7996063232422,r,23.16826789425476,0.12384851281928617
2025-12-15 03:16:22.446274,1950.0498046875,266.1916198730469,i,23.17488574130558,0.14820846031965615
2025-12-15 03:39:01.833492,2086.7763671875,247.56192016601562,i,23.101310225803545,0.12880486087062049
2025-12-15 03:39:42.161239,1780.9254150390625,243.0298614501953,i,23.27338567090287,0.1481624761967033
2025-12-24 06:50:06.086517,3303.0234375,190.86187744140625,g,22.60272086160797,0.06273817136553202
2025-12-24 06:50:46.306671,3357.14990234375,187.81948852539062,g,22.585073165864745,0.06074272063597902
2025-12-25 03:52:16.672706,3618.968505859375,148.24444580078125,g,22.503537990827873,0.04447520383214597
2025-12-25 03:52:56.640343,3531.486328125,149.52099609375,g,22.530106176867278,0.04596941450334762
2026-01-09 02:49:13.658766,3718.05029296875,202.8243408203125,g,22.474211849877832,0.05922828167528134
2026-01-10 02:45:56.727475,3631.799560546875,266.17425537109375,r,22.49969532063519,0.07957350647055414
2026-01-11 01:52:38.035487,3818.28564453125,154.7691650390625,g,22.445328963295257,0.04400888291418686
2026-01-13 05:36:07.437865,3444.381103515625,208.72433471679688,g,22.55722200512708,0.06579398742629655
2026-01-14 03:52:40.394874,3855.159423828125,181.28305053710938,r,22.43489414425485,0.051055105545205176
2026-01-14 03:53:14.564375,3330.698974609375,171.48611450195312,r,22.59366154163867,0.05590078375362782
2026-01-17 04:16:01.425723,3995.686279296875,164.1066131591797,g,22.396021544182453,0.04459221242427275
2026-01-18 02:30:57.064599,3811.275634765625,199.77923583984375,r,22.447324103844323,0.0569120604481208
2026-02-17 02:21:48.358651,3831.417236328125,205.8042449951172,r,22.441601378350718,0.058320226198662554
2026-02-19 01:08:31.268724,2806.57666015625,274.5677185058594,i,22.779557726895874,0.10621769819145209
2026-02-19 01:09:46.553006,3403.969970703125,265.4150390625,i,22.570035699623332,0.08465724424059028
2026-02-19 01:17:06.229662,2969.425537109375,267.4873352050781,i,22.718318902123293,0.09780365950147407
