name,peak_phase,peak_mag,yse_pz,yse_field,ra,dec,tns_name,tns_redshift,tns_class,host_redshift,host_prob,host_sep_arcsec,best_host_catalog,host_absmag,best_redshift,host_name,high_host_confidence,peak_abs_mag,posted_before
2025few,4.503907294558303,16.378,<https://ziggy.ucolick.org/yse/transient_detail/2025few|*YSE-PZ*>,423.A,188.33673883517795,27.10955310879045,2025few,0.025,SN Ib,,,,,,0.025,,False,-18.85570677847376,False
2025kpg,3.0044881168505526,19.618,<https://ziggy.ucolick.org/yse/transient_detail/2025kpg|*YSE-PZ*>,618.B,239.3067346717616,27.25824500058446,2025kpg,,,0.0868603497109773,0.9661315133342684,1.25610603121747,glade,-19.71999982110307,0.0868603497109773,1802544,True,-18.35155931885892,False
2025jaw,13.967488116853929,20.163,<https://ziggy.ucolick.org/yse/transient_detail/2025jaw|*YSE-PZ*>,Virgo.B,238.6400365781492,7.137959798604194,2025jaw,,,0.416246,0.7986153401514446,0.3147413506739832,decals,-19.81062647509019,,9906624210998233,False,,False
2025hoa,33.48348811684991,18.65,<https://ziggy.ucolick.org/yse/transient_detail/2025hoa|*YSE-PZ*>,527.F,230.87018376892323,14.14076551158418,2025hoa,0.030446,SN Ib,,,,,,0.030446,,False,-17.014623342973273,False
2025dgn,37.97648811685213,19.046,<https://ziggy.ucolick.org/yse/transient_detail/2025dgn|*YSE-PZ*>,674.C,209.7845688496329,28.17950616993525,2025dgn,,,0.0755449848478229,0.9911535082287138,0.5430582904402563,glade,-20.769997185281035,0.0755449848478229,1828525,True,-18.61508418008597,False
2025gcv,39.153488116848166,16.45,<https://ziggy.ucolick.org/yse/transient_detail/2025gcv|*YSE-PZ*>,477.C,213.5599299793884,26.442590376836808,2025gcv,0.019,SN Iax[02cx-like],,,,,,0.019,,False,-18.184461666492577,False
2025giu,47.13348811685137,19.993,<https://ziggy.ucolick.org/yse/transient_detail/2025giu|*YSE-PZ*>,527.C,202.2745211885904,48.569296197339895,2025giu,,,0.173228,0.998271721738978,1.1085504773362382,decals,-20.158547216802702,0.173228,9907737206981634,True,-19.51194461090984,False
2024acse,152.87348811684933,18.801,<https://ziggy.ucolick.org/yse/transient_detail/2024acse|*YSE-PZ*>,423.E,196.7458265100333,23.592826612888548,2024acse,,,0.04267,0.9168412224063373,2.2998383152006707,decals,-19.55853259333552,0.04267,9906630102485382,True,-17.60309886931692,False
2025knv,760.1244881168532,18.864,<https://ziggy.ucolick.org/yse/transient_detail/2025knv|*YSE-PZ*>,Virgo.B,187.28444254092568,6.807514739876702,2025knv,,,0.098866,0.9999850456030408,0.5786530962967704,decals,-18.413052783758083,0.098866,9906624010130352,True,-19.39224461501896,False
15EYSEcpc,1.0599134950098232,20.382,<https://ziggy.ucolick.org/yse/transient_detail/15EYSEcpc|*YSE-PZ*>,719.A,250.03883453988507,37.981292122289176,,,,,,,,,,,False,,False
2025lyp,1.063913495010638,19.54,<https://ziggy.ucolick.org/yse/transient_detail/2025lyp|*YSE-PZ*>,719.A,246.30926666666664,39.65094166666667,2025lyp,,,0.081331,0.9998659765456196,3.580002280198869,decals,-19.10877708194104,0.081331,9907734840281587,True,-18.28411468660312,False
2025mbe,1.0759134950130829,19.485,<https://ziggy.ucolick.org/yse/transient_detail/2025mbe|*YSE-PZ*>,719.D,221.55430613745017,41.72199706275292,2025mbe,,,0.040799,0.9232289564627952,0.935334353262575,decals,-18.70253624885105,0.040799,9907735408609105,True,-16.82074894236858,False
