name,ra,dec,tns_redshift,transient_ra_deg,transient_dec_deg,idx,best_cat,best_cat_release,query_time,smallcone_posterior,missedcat_posterior,extra_cat_cols,host_objID,host_name,host_total_posterior,host_ra,host_dec,host_redshift_mean,host_redshift_std,host_offset_mean,host_offset_std,host_offset_posterior,host_redshift_posterior,host_absmag_mean,host_absmag_std,host_absmag_posterior,host_2_objID,host_2_name,host_2_total_posterior,host_2_ra,host_2_dec,host_2_redshift_mean,host_2_redshift_std,host_2_offset_mean,host_2_offset_std,host_2_offset_posterior,host_2_redshift_posterior,host_2_absmag_mean,host_2_absmag_std,host_2_absmag_posterior,gpsfCore,imomentXY,rFApFlux,htmID,idecErr,ng,rmomentXY,iFKronFlux,iFmeanflxR7,iApFluxErr,yPSFMag,ypsfQfPerfect,ypsfTheta,yyPos,cx,ynFrames,ymomentR1,gFKronFlux,rApRadius,zinfoFlag,yinfoFlag3,zstackDetectID,ippObjID,iyPosErr,ymomentXY,rKronFluxErr,gPSFMag,zApRadius,decStack,gpsfMajorFWHM,zFmeanflxR5,gmomentYY,iPSFMag,rnFrames,ni,yPSFFlux,rzp,gApFillFac,gPlateScale,rinfoFlag2,gApFlux,iKronRad,dvoRegionID,rApMagErr,gexpTime,zinfoFlag2,raMeanErr,yEpoch,zraErr,ypsfMinorFWHM,zKronMagErr,izp,ipsfQf,ydec,yFKronFlux,tessID,gFApFlux,ryPosErr,objAltName3,ypsfMajorFWHM,yKronMag,epochMean,zApMag,rpsfMinorFWHM,rpsfLikelihood,rPSFFlux,rPSFFluxErr,zexpTime,uniquePspsSTid,zpsfMinorFWHM,gmomentRH,zApFillFac,ipsfMinorFWHM,yraErr,ryPos,iinfoFlag,iippDetectID,gmomentR1,iApRadius,ira,yxPosErr,gApMag,zpsfTheta,rpsfChiSq,gskyErr,iPSFFlux,zEpoch,zpsfQfPerfect,rpsfMajorFWHM,yinfoFlag2,zPSFFlux,rExtNSigma,KronMagErr,rpsfQfPerfect,zippDetectID,zpsfMajorFWHM,iFApFlux,gExtNSigma,rKronFlux,znFrames,zyPosErr,momentYY,zzp,imomentXX,zKronMag,skyCellID,rstackDetectID,yApMagErr,objName,surveyID,yyPosErr,objInfoFlag,nStackObjectRows,raStack,gnFrames,iraErr,ixPos,ixPosErr,iKronFluxErr,ystackImageID,randomID,rpsfCore,yFmeanflxR7,rmomentR1,yKronMagErr,decMeanErr,zPSFFluxErr,rPlateScale,zdec,KronRad,ydecErr,zra,gFPSFFlux,istackDetectID,zpsfQf,gmomentXY,gdec,uniquePspsOBid,gpsfMinorFWHM,projectionID,yra,gpsfQf,rApFluxErr,gEpoch,zskyErr,rpsfTheta,nStackDetections,gzp,zFKronFlux,iPlateScale,rFKronFlux,yPSFMagErr,iPSFMagErr,rPSFMagErr,nr,zpsfChiSq,rPSFMag,cy,iPSFFluxErr,gFmeanflxR7,rippDetectID,rFmeanflxR6,qualityFlag,momentXX,rskyErr,graErr,ymomentXX,gApMagErr,yApFillFac,zpsfCore,rxPosErr,yApFlux,yPSFFluxErr,iskyErr,beta,zFmeanflxR7,yxPos,rFmeanflxR7,gpsfQfPerfect,ipsfLikelihood,yPlateScale,zExtNSigma,iApMagErr,yApFluxErr,yExtNSigma,batchID,l,processingVersion,rmomentXX,distance,inFrames,rKronMag,gra,zxPosErr,rraErr,gxPosErr,ymomentRH,rinfoFlag,gmomentXX,zsky,zstackImageID,rinfoFlag3,rmomentRH,gpsfLikelihood,ipsfMajorFWHM,ypsfQf,gPSFMagErr,zyPos,posMeanChisq,yexpTime,iinfoFlag2,gKronMagErr,iinfoFlag3,rFmeanflxR5,zFmeanflxR6,yFmeanflxR5,yKronRad,rApFlux,zinfoFlag3,zPSFMagErr,rKronMagErr,ny,ginfoFlag,rKronRad,gFmeanflxR6,gPSFFluxErr,gKronFluxErr,ypsfChiSq,zPSFMag,primaryDetection,gdecErr,yFApFlux,KronMag,zApFlux,yApMag,rexpTime,iexpTime,gpsfChiSq,ysky,rApFillFac,zFPSFFlux,rEpoch,imomentR1,zFApFlux,ipsfChiSq,iyPos,yinfoFlag,zKronFlux,ipsfTheta,gstackImageID,ipsfCore,gpsfTheta,gippDetectID,gApFluxErr,ypsfCore,gKronFlux,zKronRad,yzp,imomentYY,raStackErr,zApMagErr,iKronMag,imomentRH,ystackDetectID,zmomentXX,rra,nDetections,gyPosErr,yKronFlux,gxPos,objAltName2,zmomentYY,yippDetectID,yFmeanflxR6,ypsfLikelihood,gPSFFlux,iEpoch,iExtNSigma,yKronFluxErr,gyPos,decStackErr,zdecErr,iFmeanflxR6,yFPSFFlux,zoneID,rxPos,iApMag,rstackImageID,nz,rdec,iFPSFFlux,zpsfLikelihood,zxPos,b,cz,idec,iFmeanflxR5,gKronMag,ginfoFlag2,gstackDetectID,bestDetection,rApMag,zPlateScale,zmomentR1,rmomentYY,zmomentRH,momentXY,isky,ymomentYY,ginfoFlag3,iApFlux,rsky,rdecErr,objAltName1,istackImageID,gFmeanflxR5,zKronFluxErr,gsky,rpsfQf,ipsfQfPerfect,zApFluxErr,yskyErr,rFPSFFlux,iKronMagErr,iApFillFac,gKronRad,zmomentXY,iKronFlux,lambda,gApRadius,yApRadius,type,z_phot_mean,shape_r_ivar,dered_flux_r,fitbits,mag_r,shape_e2_ivar,shape_e1,dec_ivar,shape_e2,flux_r,z_phot_std,dered_mag_r,nobs_g,flux_ivar_r,z_phot_median,ra_ivar,shape_r,nobs_z,nobs_r,z_spec,shape_e1_ivar
ANT2025oo748wmrjh4m,91.88615689325707,44.103354415477874,,91.88615689325707,44.103354415477874,0,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT20254by4lubsaq2o,102.46505058138459,23.36657703651659,,102.46505058138459,23.36657703651659,1,panstarrs,dr2,10.738224744796753,0.0,0.012129179635577884,"{'gpsfCore': 0.2283789962530136, 'imomentXY': -0.0020404099486768, 'rFApFlux': 0.0018212900031358, 'htmID': 16175106832518, 'idecErr': 0.0004867730021942, 'ng': 12, 'rmomentXY': 0.0044425898231565, 'iFKronFlux': 0.0022591699380427, 'iFmeanflxR7': 0.0024192400742322, 'iApFluxErr': 1.0000900374507182e-06, 'yPSFMag': 15.178899765014648, 'ypsfQfPerfect': 0.9977179765701294, 'ypsfTheta': 78.73889923095703, 'yyPos': 2618.3701171875, 'cx': -0.1980874751354447, 'ynFrames': 8.0, 'ymomentR1': 1.3147599697113037, 'gFKronFlux': 0.0009061769815161, 'rApRadius': 2.9999899864196777, 'zinfoFlag': 102760517.0, 'yinfoFlag3': 196608.0, 'zstackDetectID': 2.5232070786217544e+18, 'ippObjID': 172863843785682, 'iyPosErr': 0.0019471000414341, 'ymomentXY': 0.002273519989103, 'rKronFluxErr': 9.291679816669784e-07, 'gPSFMag': 16.440000534057617, 'zApRadius': 2.5, 'decStack': 23.36864273, 'gpsfMajorFWHM': 1.44514000415802, 'zFmeanflxR5': 0.0024827199522405, 'gmomentYY': 0.2591229975223541, 'iPSFMag': 15.407899856567385, 'rnFrames': 17.0, 'ni': 10, 'yPSFFlux': 0.003079260000959, 'rzp': 25.027099609375, 'gApFillFac': 0.9078329801559448, 'gPlateScale': 0.2499990016222, 'rinfoFlag2': 128.0, 'gApFlux': 0.0009303750121034, 'iKronRad': 2.9068100452423096, 'dvoRegionID': 40248, 'rApMagErr': 0.0003750000032596, 'gexpTime': 516.0, 'zinfoFlag2': 128.0, 'raMeanErr': 0.0009299999801442, 'yEpoch': 56058.3546402, 'zraErr': 0.0005647729849442, 'ypsfMinorFWHM': 0.890296995639801, 'zKronMagErr': 0.0013010000111535, 'izp': 25.02910041809082, 'ipsfQf': 0.9987360239028932, 'ydec': 23.36864273, 'yFKronFlux': 0.0029041799716651, 'tessID': 1, 'gFApFlux': 0.0009396239765919, 'ryPosErr': 0.0013229800388216, 'objAltName3': nan, 'ypsfMajorFWHM': 0.948337972164154, 'yKronMag': 15.200200080871582, 'epochMean': 56813.10359954, 'zApMag': 15.314499855041504, 'rpsfMinorFWHM': 1.2419099807739258, 'rpsfLikelihood': 0.8974300026893616, 'rPSFFlux': 0.0017976900562644, 'rPSFFluxErr': 1.0381800166214816e-06, 'zexpTime': 540.0, 'uniquePspsSTid': 3757880000000825, 'zpsfMinorFWHM': 1.00655996799469, 'gmomentRH': 0.9286869764328004, 'zApFillFac': 0.8689860105514526, 'ipsfMinorFWHM': 1.1891299486160278, 'yraErr': 0.0009513879776932, 'ryPos': 2618.52001953125, 'iinfoFlag': 102760517.0, 'iippDetectID': 13283.0, 'gmomentR1': 1.2480299472808838, 'iApRadius': 2.9999899864196777, 'ira': 102.46174835, 'yxPosErr': 0.0038055600598454, 'gApMag': 16.4783992767334, 'zpsfTheta': 39.770301818847656, 'rpsfChiSq': 5.639659881591797, 'gskyErr': 6.393580065378046e-07, 'iPSFFlux': 0.0024936299305409, 'zEpoch': 55755.9456526, 'zpsfQfPerfect': 0.996222972869873, 'rpsfMajorFWHM': 1.2592400312423706, 'yinfoFlag2': 128.0, 'zPSFFlux': 0.0026161600835621, 'rExtNSigma': 0.1289079934358596, 'KronMagErr': 0.7764999866485596, 'rpsfQfPerfect': 0.9996899962425232, 'zippDetectID': 13283.0, 'zpsfMajorFWHM': 1.0374000072479248, 'iFApFlux': 0.0024355601053684, 'gExtNSigma': -0.9195410013198853, 'rKronFlux': 0.0017111200140789, 'znFrames': 13.0, 'zyPosErr': 0.0022445200011134, 'momentYY': 0.1894170045852661, 'zzp': 25.05389976501465, 'imomentXX': 0.1870860010385513, 'zKronMag': 15.390399932861328, 'skyCellID': 85, 'rstackDetectID': 2.523184701573707e+18, 'yApMagErr': 0.0004689999914262, 'objName': 'PSO J102.4618+23.3686', 'surveyID': 0, 'yyPosErr': 0.0040578101761639, 'objInfoFlag': 503635968, 'nStackObjectRows': nan, 'raStack': 102.46174197, 'gnFrames': 9.0, 'iraErr': 0.0004765669873449, 'ixPos': 5469.16015625, 'ixPosErr': 0.0019062700448557, 'iKronFluxErr': 1.8376499610894823e-06, 'ystackImageID': 4376157.0, 'randomID': 0.192260257147495, 'rpsfCore': 0.0253496002405881, 'yFmeanflxR7': 0.0031003700569272, 'rmomentR1': 1.1273800134658811, 'yKronMagErr': 0.0028129999991506, 'decMeanErr': 0.0031900000758469, 'zPSFFluxErr': 2.726849970713374e-06, 'rPlateScale': 0.2499990016222, 'zdec': 23.36864584, 'KronRad': 2.9068100452423096, 'ydecErr': 0.0010144499829038, 'zra': 102.4617419, 'gFPSFFlux': 0.0009475669940002, 'istackDetectID': 2.5231948567554427e+18, 'zpsfQf': 0.996222972869873, 'gmomentXY': -0.0013563300017267, 'gdec': 23.36863971, 'uniquePspsOBid': 3565846000056273, 'gpsfMinorFWHM': 1.395300030708313, 'projectionID': 1788, 'yra': 102.46174508, 'gpsfQf': 0.9987990260124208, 'rApFluxErr': 6.802890197832312e-07, 'gEpoch': 56198.3912913, 'zskyErr': 2.3071399937180104e-06, 'rpsfTheta': 51.17279815673828, 'nStackDetections': 5, 'gzp': 25.004100799560547, 'zFKronFlux': 0.0024493399541825, 'iPlateScale': 0.2499990016222, 'rFKronFlux': 0.0016737499972805, 'yPSFMagErr': 0.0019990000873804, 'iPSFMagErr': 0.000793999992311, 'rPSFMagErr': 0.0005779999773949, 'nr': 18, 'zpsfChiSq': 2.0260798931121826, 'rPSFMag': 15.76319980621338, 'cy': 0.8963447454756698, 'iPSFFluxErr': 1.98056000044744e-06, 'gFmeanflxR7': 0.0009459679713472, 'rippDetectID': 13283.0, 'rFmeanflxR6': 0.0017748200334608, 'qualityFlag': 60, 'momentXX': 0.1870860010385513, 'rskyErr': 4.80992014217918e-07, 'graErr': 0.0009135869913734, 'ymomentXX': 0.1230010017752647, 'gApMagErr': 0.0008810000144876, 'yApFillFac': 0.8684750199317932, 'zpsfCore': 0.6564229726791382, 'rxPosErr': 0.0013418600428849, 'yApFlux': 0.0032469499856233, 'yPSFFluxErr': 6.155320079415105e-06, 'iskyErr': 8.587679758420563e-07, 'beta': 0.422241208982394, 'zFmeanflxR7': 0.0026172599755227, 'yxPos': 5469.18017578125, 'rFmeanflxR7': 0.001803720020689, 'gpsfQfPerfect': 0.9987990260124208, 'ipsfLikelihood': -0.1907889991998672, 'yPlateScale': 0.25, 'zExtNSigma': 0.6115339994430542, 'iApMagErr': 0.0004189999890513, 'yApFluxErr': 1.5235500541166402e-06, 'yExtNSigma': 0.1818100064992904, 'batchID': 3565846, 'l': 191.7392024998425, 'processingVersion': 3, 'rmomentXX': 0.1925439983606338, 'distance': 0.0036462348137117, 'inFrames': 9.0, 'rKronMag': 15.816800117492676, 'gra': 102.46174197, 'zxPosErr': 0.0022590900771319, 'rraErr': 0.0003354630025569, 'gxPosErr': 0.0036543600726872, 'ymomentRH': 0.8046020269393921, 'rinfoFlag': 102760517.0, 'gmomentXX': 0.2414509952068328, 'zsky': -6.109559791411813e-08, 'zstackImageID': 4437891.0, 'rinfoFlag3': 196608.0, 'rmomentRH': 0.8571929931640625, 'gpsfLikelihood': -0.3578119874000549, 'ipsfMajorFWHM': 1.2065600156784058, 'ypsfQf': 0.9977179765701294, 'gPSFMagErr': 0.0013670000480487, 'zyPos': 2618.419921875, 'posMeanChisq': 3.0176000595092773, 'yexpTime': 580.0, 'iinfoFlag2': 128.0, 'gKronMagErr': 0.0013640000252053, 'iinfoFlag3': 196608.0, 'rFmeanflxR5': 0.0017058900557458, 'zFmeanflxR6': 0.002598529914394, 'yFmeanflxR5': 0.0027997801080346, 'yKronRad': 3.286900043487549, 'rApFlux': 0.0018123199697583, 'zinfoFlag3': 196608.0, 'zPSFMagErr': 0.0010420000180602, 'rKronMagErr': 0.0005430000019259, 'ny': 11, 'ginfoFlag': 102760517.0, 'rKronRad': 2.8184499740600586, 'gFmeanflxR6': 0.0009312399779446, 'gPSFFluxErr': 1.3175599633541424e-06, 'gKronFluxErr': 1.2052900046910509e-06, 'ypsfChiSq': 1.198539972305298, 'zPSFMag': 15.355799674987791, 'primaryDetection': 1, 'gdecErr': 0.0009575110161677, 'yFApFlux': 0.0030840099789202, 'KronMag': 15.529999732971191, 'zApFlux': 0.0027177000883966, 'yApMag': 15.121299743652344, 'rexpTime': 1462.0, 'iexpTime': 900.0, 'gpsfChiSq': 2.140310049057007, 'ysky': 9.96732012481516e-08, 'rApFillFac': 0.8665099740028381, 'zFPSFFlux': 0.0027299099601805, 'rEpoch': 55420.4955287, 'imomentR1': 1.162719964981079, 'zFApFlux': 0.0026581399142742, 'ipsfChiSq': 5.405350208282471, 'iyPos': 2618.2900390625, 'yinfoFlag': 102760517.0, 'zKronFlux': 0.002534219995141, 'ipsfTheta': 75.62110137939453, 'gstackImageID': 4354785.0, 'ipsfCore': 0.409525990486145, 'gpsfTheta': -87.03140258789062, 'gippDetectID': 13283.0, 'gApFluxErr': 8.196070098165364e-07, 'ypsfCore': 0.8210780024528503, 'gKronFlux': 0.0008836759952828, 'zKronRad': 2.8292899131774902, 'yzp': 25.06999969482422, 'imomentYY': 0.192791998386383, 'raStackErr': 0.0010000000474974, 'zApMagErr': 0.0005140000139363, 'iKronMag': 15.529999732971191, 'imomentRH': 0.8739309906959534, 'ystackDetectID': 2.5231905070273137e+18, 'zmomentXX': 0.151524007320404, 'rra': 102.46172496, 'nDetections': 65, 'gyPosErr': 0.0038300598971545, 'yKronFlux': 0.0030194700229912, 'gxPos': 5469.25, 'objAltName2': nan, 'zmomentYY': 0.1500069946050644, 'yippDetectID': 13283.0, 'yFmeanflxR6': 0.0029642200097441, 'ypsfLikelihood': 0.8557320237159729, 'gPSFFlux': 0.0009638670017011, 'iEpoch': 56374.04455, 'iExtNSigma': -1.3082499504089355, 'yKronFluxErr': 8.492549568472896e-06, 'gyPos': 2618.320068359375, 'decStackErr': 0.0010000000474974, 'zdecErr': 0.0005611309898085, 'iFmeanflxR6': 0.0023863399401307, 'yFPSFFlux': 0.0031000799499452, 'zoneID': 13604, 'rxPos': 5469.490234375, 'iApMag': 15.454899787902832, 'rstackImageID': 4354530.0, 'nz': 14, 'rdec': 23.36865193, 'iFPSFFlux': 0.0023995100054889, 'zpsfLikelihood': 0.5408459901809692, 'zxPos': 5469.25, 'b': 10.089882143946587, 'cz': 0.3966452438295729, 'idec': 23.36863734, 'iFmeanflxR5': 0.0022732301149517, 'gKronMag': 16.534299850463867, 'ginfoFlag2': 128.0, 'gstackDetectID': 2.523184770024748e+18, 'bestDetection': 1, 'rApMag': 15.754400253295898, 'zPlateScale': 0.25, 'zmomentR1': 1.131719946861267, 'rmomentYY': 0.1894170045852661, 'zmomentRH': 0.8401010036468506, 'momentXY': 0.0015394700458273, 'isky': -4.93283991431781e-08, 'ymomentYY': 0.130618005990982, 'ginfoFlag3': 196608.0, 'iApFlux': 0.0023880500812083, 'rsky': -1.9735900025352748e-08, 'rdecErr': 0.0003307439910713, 'objAltName1': nan, 'istackImageID': 4392361.0, 'gFmeanflxR5': 0.0008862420218065, 'zKronFluxErr': 3.296270051578176e-06, 'gsky': -9.99955007685571e-10, 'rpsfQf': 0.9996899962425232, 'ipsfQfPerfect': 0.9987360239028932, 'zApFluxErr': 1.3974499779578764e-06, 'yskyErr': 4.345490197010804e-06, 'rFPSFFlux': 0.0018199200276285, 'iKronMagErr': 0.0008249999955296, 'iApFillFac': 0.8952469825744629, 'gKronRad': 3.120069980621338, 'zmomentXY': 0.0015394700458273, 'iKronFlux': 0.0022283399011939, 'lambda': 101.425456452666, 'gApRadius': 3.4999899864196777, 'yApRadius': 2.25}",1.3604102461745293e+17,,0.20947491594570267,102.46176771722504,23.36862965446804,0.11857155086252652,0.21421522658874914,13.126445329329531,1e-10,2858.356633470013,10862279.443828205,-23.181799423873542,0.7764999866485596,186.93790932757102,1.3603102461504582e+17,,0.10944032859186982,102.46155022470192,23.36269786231719,0.026598864834699698,0.04043846863285466,18.133945764755346,1e-10,679.1683437010618,75515550.58582601,-21.062724912366804,0.7132050037384033,59.2465488091213,0.2283789962530136,-0.0020404099486768,0.0018212900031358,16175106832518.0,0.0004867730021942,12.0,0.0044425898231565,0.0022591699380427,0.0024192400742322,1.0000900374507182e-06,15.178899765014648,0.9977179765701294,78.73889923095703,2618.3701171875,-0.1980874751354447,8.0,1.3147599697113037,0.0009061769815161,2.9999899864196777,102760517.0,196608.0,2.5232070786217544e+18,172863843785682.0,0.0019471000414341,0.002273519989103,9.291679816669784e-07,16.440000534057617,2.5,23.36864273,1.44514000415802,0.0024827199522405,0.2591229975223541,15.407899856567385,17.0,10.0,0.003079260000959,25.027099609375,0.9078329801559448,0.2499990016222,128.0,0.0009303750121034,2.9068100452423096,40248.0,0.0003750000032596,516.0,128.0,0.0009299999801442,56058.3546402,0.0005647729849442,0.890296995639801,0.0013010000111535,25.02910041809082,0.9987360239028932,23.36864273,0.0029041799716651,1.0,0.0009396239765919,0.0013229800388216,,0.948337972164154,15.200200080871582,56813.10359954,15.314499855041504,1.2419099807739258,0.8974300026893616,0.0017976900562644,1.0381800166214816e-06,540.0,3757880000000825,1.00655996799469,0.9286869764328004,0.8689860105514526,1.1891299486160278,0.0009513879776932,2618.52001953125,102760517.0,13283.0,1.2480299472808838,2.9999899864196777,102.46174835,0.0038055600598454,16.4783992767334,39.770301818847656,5.639659881591797,6.393580065378046e-07,0.0024936299305409,55755.9456526,0.996222972869873,1.2592400312423706,128.0,0.0026161600835621,0.1289079934358596,0.7764999866485596,0.9996899962425232,13283.0,1.0374000072479248,0.0024355601053684,-0.9195410013198853,0.0017111200140789,13.0,0.0022445200011134,0.1894170045852661,25.05389976501465,0.1870860010385513,15.390399932861328,85.0,2.523184701573707e+18,0.0004689999914262,PSO J102.4618+23.3686,0.0,0.0040578101761639,503635968.0,,102.46174197,9.0,0.0004765669873449,5469.16015625,0.0019062700448557,1.8376499610894823e-06,4376157.0,0.192260257147495,0.0253496002405881,0.0031003700569272,1.1273800134658811,0.0028129999991506,0.0031900000758469,2.726849970713374e-06,0.2499990016222,23.36864584,2.9068100452423096,0.0010144499829038,102.4617419,0.0009475669940002,2.5231948567554427e+18,0.996222972869873,-0.0013563300017267,23.36863971,3565846000056273,1.395300030708313,1788.0,102.46174508,0.9987990260124208,6.802890197832312e-07,56198.3912913,2.3071399937180104e-06,51.17279815673828,5.0,25.004100799560547,0.0024493399541825,0.2499990016222,0.0016737499972805,0.0019990000873804,0.000793999992311,0.0005779999773949,18.0,2.0260798931121826,15.76319980621338,0.8963447454756698,1.98056000044744e-06,0.0009459679713472,13283.0,0.0017748200334608,60.0,0.1870860010385513,4.80992014217918e-07,0.0009135869913734,0.1230010017752647,0.0008810000144876,0.8684750199317932,0.6564229726791382,0.0013418600428849,0.0032469499856233,6.155320079415105e-06,8.587679758420563e-07,0.422241208982394,0.0026172599755227,5469.18017578125,0.001803720020689,0.9987990260124208,-0.1907889991998672,0.25,0.6115339994430542,0.0004189999890513,1.5235500541166402e-06,0.1818100064992904,3565846.0,191.7392024998425,3.0,0.1925439983606338,0.0036462348137117,9.0,15.816800117492676,102.46174197,0.0022590900771319,0.0003354630025569,0.0036543600726872,0.8046020269393921,102760517.0,0.2414509952068328,-6.109559791411813e-08,4437891.0,196608.0,0.8571929931640625,-0.3578119874000549,1.2065600156784058,0.9977179765701294,0.0013670000480487,2618.419921875,3.0176000595092773,580.0,128.0,0.0013640000252053,196608.0,0.0017058900557458,0.002598529914394,0.0027997801080346,3.286900043487549,0.0018123199697583,196608.0,0.0010420000180602,0.0005430000019259,11.0,102760517.0,2.8184499740600586,0.0009312399779446,1.3175599633541424e-06,1.2052900046910509e-06,1.198539972305298,15.355799674987791,1.0,0.0009575110161677,0.0030840099789202,15.529999732971191,0.0027177000883966,15.121299743652344,1462.0,900.0,2.140310049057007,9.96732012481516e-08,0.8665099740028381,0.0027299099601805,55420.4955287,1.162719964981079,0.0026581399142742,5.405350208282471,2618.2900390625,102760517.0,0.002534219995141,75.62110137939453,4354785.0,0.409525990486145,-87.03140258789062,13283.0,8.196070098165364e-07,0.8210780024528503,0.0008836759952828,2.8292899131774902,25.06999969482422,0.192791998386383,0.0010000000474974,0.0005140000139363,15.529999732971191,0.8739309906959534,2.5231905070273137e+18,0.151524007320404,102.46172496,65.0,0.0038300598971545,0.0030194700229912,5469.25,,0.1500069946050644,13283.0,0.0029642200097441,0.8557320237159729,0.0009638670017011,56374.04455,-1.3082499504089355,8.492549568472896e-06,2618.320068359375,0.0010000000474974,0.0005611309898085,0.0023863399401307,0.0031000799499452,13604.0,5469.490234375,15.454899787902832,4354530.0,14.0,23.36865193,0.0023995100054889,0.5408459901809692,5469.25,10.089882143946587,0.3966452438295729,23.36863734,0.0022732301149517,16.534299850463867,128.0,2.523184770024748e+18,1.0,15.754400253295898,0.25,1.131719946861267,0.1894170045852661,0.8401010036468506,0.0015394700458273,-4.93283991431781e-08,0.130618005990982,196608.0,0.0023880500812083,-1.9735900025352748e-08,0.0003307439910713,,4392361.0,0.0008862420218065,3.296270051578176e-06,-9.99955007685571e-10,0.9996899962425232,0.9987360239028932,1.3974499779578764e-06,4.345490197010804e-06,0.0018199200276285,0.0008249999955296,0.8952469825744629,3.120069980621338,0.0015394700458273,0.0022283399011939,101.425456452666,3.4999899864196777,2.25,,,,,,,,,,,,,,,,,,,,,,
